"AccountRef.value","AccountRef.name","PaymentType","EntityRef.value","EntityRef.name","EntityRef.type","Credit","TotalAmt","PurchaseEx.any[0].name","PurchaseEx.any[0].declaredType","PurchaseEx.any[0].scope","PurchaseEx.any[0].value.Name","PurchaseEx.any[0].value.Value","PurchaseEx.any[0].nil","PurchaseEx.any[0].globalScope","PurchaseEx.any[0].typeSubstituted","domain","sparse","Id","SyncToken","MetaData.CreateTime","MetaData.LastUpdatedTime","DocNumber","TxnDate","DepartmentRef.value","DepartmentRef.name","CurrencyRef.value","CurrencyRef.name","PrivateNote","RemitToAddr.Id","RemitToAddr.Line1","PrintStatus","RemitToAddr.City","RemitToAddr.CountrySubDivisionCode","RemitToAddr.PostalCode","RemitToAddr.Line2","RemitToAddr.Line3","RemitToAddr.Line4","PaymentMethodRef.value","RemitToAddr.Line5","RecurDataRef.value","status","RemitToAddr.Country"
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"83.05",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46980","0","2025-08-19T14:40:45-07:00","2025-08-19T14:40:45-07:00",,"2025-08-13","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"81.6",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46981","0","2025-08-19T14:41:13-07:00","2025-08-19T14:41:13-07:00",,"2025-08-13","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"71.79",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46982","0","2025-08-19T14:41:27-07:00","2025-08-19T14:41:27-07:00",,"2025-08-11","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"71.6",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46983","0","2025-08-19T14:41:52-07:00","2025-08-19T14:41:52-07:00",,"2025-08-10","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"71.96",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46984","0","2025-08-19T14:43:10-07:00","2025-08-19T14:43:10-07:00",,"2025-08-14","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"89.55",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46985","0","2025-08-19T14:43:29-07:00","2025-08-19T14:43:29-07:00",,"2025-08-14","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"88.95",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46986","0","2025-08-19T14:44:06-07:00","2025-08-19T14:44:06-07:00",,"2025-08-14","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"12.65",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46987","0","2025-08-19T14:46:28-07:00","2025-08-19T14:46:28-07:00",,"2025-08-13","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"73.65",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46988","0","2025-08-19T14:47:05-07:00","2025-08-19T14:47:05-07:00",,"2025-08-15","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"86.8",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46989","0","2025-08-19T14:47:15-07:00","2025-08-19T14:47:15-07:00",,"2025-08-15","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"54.06",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46990","0","2025-08-19T14:47:27-07:00","2025-08-19T14:47:27-07:00",,"2025-08-15","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"53.7",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46991","0","2025-08-19T14:47:39-07:00","2025-08-19T14:47:39-07:00",,"2025-08-14","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"59.65",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46992","0","2025-08-19T14:50:27-07:00","2025-08-19T14:50:27-07:00",,"2025-08-14","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"1172",Credit Card Vendor,Vendor,False,"8.36",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46993","0","2025-08-19T14:50:49-07:00","2025-08-19T14:50:49-07:00",,"2025-08-14","1",Hawaii Forest & Trail,USD,United States Dollar,TST*LELES BAKERY & REST Kailua-Kona HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"70.35",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46994","0","2025-08-19T14:51:09-07:00","2025-08-19T14:51:09-07:00",,"2025-08-16","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"83.3",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46995","0","2025-08-19T14:51:22-07:00","2025-08-19T14:51:22-07:00",,"2025-08-16","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"199",KOZI Capital One,CreditCard,"1168",KCredit Card Vendor,Vendor,False,"66.41",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46996","0","2025-08-19T14:53:27-07:00","2025-08-19T14:53:27-07:00",,"2025-08-04","2",Kohala Zipline,USD,United States Dollar,ALOHAXXXXXXXXXXXXQPS - 3567,,,,,,,,,,,,,,
"199",KOZI Capital One,CreditCard,"1168",KCredit Card Vendor,Vendor,False,"82.3",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46997","0","2025-08-19T14:53:56-07:00","2025-08-19T14:53:56-07:00",,"2025-08-04","2",Kohala Zipline,USD,United States Dollar,ALOHAXXXXXXXXXXXXQPS - 3567,,,,,,,,,,,,,,
"199",KOZI Capital One,CreditCard,"1168",KCredit Card Vendor,Vendor,False,"75.75",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46998","0","2025-08-19T14:58:13-07:00","2025-08-19T14:58:13-07:00",,"2025-08-08","2",Kohala Zipline,USD,United States Dollar,ALOHAXXXXXXXXXXXXQPS - 3567,,,,,,,,,,,,,,
"199",KOZI Capital One,CreditCard,"1168",KCredit Card Vendor,Vendor,False,"75.45",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"46999","0","2025-08-19T14:58:40-07:00","2025-08-19T14:58:40-07:00",,"2025-08-08","2",Kohala Zipline,USD,United States Dollar,ALOHAXXXXXXXXXXXXQPS - 3567,,,,,,,,,,,,,,
"199",KOZI Capital One,CreditCard,"1168",KCredit Card Vendor,Vendor,False,"65.78",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"47000","0","2025-08-19T14:59:24-07:00","2025-08-19T14:59:24-07:00",,"2025-08-14","2",Kohala Zipline,USD,United States Dollar,ALOHAXXXXXXXXXXXXQPS - 3567,,,,,,,,,,,,,,
"199",KOZI Capital One,CreditCard,"1168",KCredit Card Vendor,Vendor,False,"90.53",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"47001","0","2025-08-19T14:59:54-07:00","2025-08-19T14:59:54-07:00",,"2025-08-04","2",Kohala Zipline,USD,United States Dollar,ALOHAXXXXXXXXXXXXQPS - 2539,,,,,,,,,,,,,,
"199",KOZI Capital One,CreditCard,"1337",Dell,Vendor,False,"649.13",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"47002","1","2025-08-19T15:01:13-07:00","2025-09-11T18:55:40-07:00",,"2025-08-08","2",Kohala Zipline,USD,United States Dollar,DMI* DELL BUS ONLINE - 2436- 6 new monitors,,,,,,,,,,,,,,
"199",KOZI Capital One,CreditCard,"564",Kuleana Spirits Inc,Vendor,False,"149.66",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"47003","0","2025-08-19T15:02:02-07:00","2025-08-19T15:02:02-07:00",,"2025-08-07","2",Kohala Zipline,USD,United States Dollar,TST*KULEANA RUM SHACK - 2539- Jason Rob & Cindy,,,,,,,,,,,,,,
"199",KOZI Capital One,CreditCard,"240",FARM & GARDEN,Vendor,False,"82.72",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"47004","0","2025-08-19T15:03:22-07:00","2025-08-19T15:03:22-07:00",,"2025-08-12","2",Kohala Zipline,USD,United States Dollar,FARM AND GARDEN - 2539,,,,,,,,,,,,,,
"199",KOZI Capital One,CreditCard,"348",Amazon,Vendor,False,"26.17",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"47005","0","2025-08-19T15:05:34-07:00","2025-08-19T15:05:34-07:00",,"2025-08-12","2",Kohala Zipline,USD,United States Dollar,Amazon.com*E75TH2DT3 - 2436- Katy webcam,,,,,,,,,,,,,,
"199",KOZI Capital One,CreditCard,"348",Amazon,Vendor,False,"277.83",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"47006","0","2025-08-19T15:06:53-07:00","2025-08-19T15:06:53-07:00",,"2025-08-06","2",Kohala Zipline,USD,United States Dollar,Amazon.com*VJ0JA2H63 - 2436- Trail cam for new location,,,,,,,,,,,,,,
"199",KOZI Capital One,CreditCard,"348",Amazon,Vendor,False,"454.81",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"47007","1","2025-08-19T15:08:47-07:00","2025-09-02T18:46:44-07:00",,"2025-08-07","2",Kohala Zipline,USD,United States Dollar,Amazon.com*RR6FQ3XT3 - 2436,,,,,,,,,,,,,,
"199",KOZI Capital One,CreditCard,"348",Amazon,Vendor,False,"23.54",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"47008","0","2025-08-19T15:14:32-07:00","2025-09-30T16:54:02-07:00",,"2025-08-12","2",Kohala Zipline,USD,United States Dollar,AMAZON MKTPL*QA2UM35Q3 - 2436- retail clothing sticker size labels,,,,,,,,,,,,,,
"199",KOZI Capital One,CreditCard,"348",Amazon,Vendor,False,"48.56",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"47010","0","2025-08-19T15:15:22-07:00","2025-09-30T16:54:02-07:00",,"2025-08-14","2",Kohala Zipline,USD,United States Dollar,AMAZON MKTPL*J835P8OE3 - 2436- retail clothing size labels,,,,,,,,,,,,,,
"33",HI AIR HFT,CreditCard,"348",Amazon,Vendor,False,"148.72",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"47012","0","2025-08-19T15:16:41-07:00","2025-08-19T15:16:41-07:00",,"2025-08-12","1",Hawaii Forest & Trail,USD,United States Dollar,AMAZON MKTPL*3Q9L92BM3- air filters,,,,,,,,,,,,,,
"33",HI AIR HFT,CreditCard,"348",Amazon,Vendor,False,"67.88",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"47013","0","2025-08-19T15:17:53-07:00","2025-08-19T15:17:53-07:00",,"2025-08-12","1",Hawaii Forest & Trail,USD,United States Dollar,AMAZON MKTPL*KZ2KZ1NS3- air filters,,,,,,,,,,,,,,
"33",HI AIR HFT,CreditCard,"348",Amazon,Vendor,False,"131.08",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"47014","1","2025-08-19T15:21:02-07:00","2025-10-06T18:44:05-07:00",,"2025-08-13","1",Hawaii Forest & Trail,USD,United States Dollar,AMAZON MKTPL*RR25B6CP3,,,,,,,,,,,,,,
"42",HFT Capital One,CreditCard,"518",Island CPR,Vendor,False,"458.63",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"47015","0","2025-08-19T15:22:12-07:00","2025-08-19T15:22:12-07:00",,"2025-08-04","1",Hawaii Forest & Trail,USD,United States Dollar,ISLAND CPR - 9187-4 CPR,,,,,,,,,,,,,,
"42",HFT Capital One,CreditCard,"577",Lowe's,Vendor,False,"30.35",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"47016","0","2025-08-19T15:23:39-07:00","2025-09-12T17:40:36-07:00",,"2025-08-08","1",Hawaii Forest & Trail,USD,United States Dollar,LOWES #01561* - 5484 Mirror for KOZI breakroom,,,,,,,,,,,,,,
"42",HFT Capital One,CreditCard,"505",Home Depot,Vendor,False,"13.15",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"47018","0","2025-08-19T15:24:52-07:00","2025-08-19T15:24:52-07:00",,"2025-08-13","1",Hawaii Forest & Trail,USD,United States Dollar,"THE HOME DEPOT #1704 - 9187- silicone, gap filler",,,,,,,,,,,,,,
"42",HFT Capital One,CreditCard,"505",Home Depot,Vendor,False,"10.3",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"47019","0","2025-08-19T15:25:33-07:00","2025-08-19T15:25:33-07:00",,"2025-08-06","1",Hawaii Forest & Trail,USD,United States Dollar,THE HOME DEPOT #1704 - 9187- hooks,,,,,,,,,,,,,,
"42",HFT Capital One,CreditCard,"555",Kona European Auto Repair,Vendor,False,"264.24",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"47020","0","2025-08-19T15:27:35-07:00","2025-08-19T15:27:35-07:00",,"2025-08-08","1",Hawaii Forest & Trail,USD,United States Dollar,KONA EUROPEAN AUTO REP - 9187- Trail alignment,,,,,,,,,,,,,,
"42",HFT Capital One,CreditCard,"505",Home Depot,Vendor,False,"75.54",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"47021","0","2025-08-19T15:30:58-07:00","2025-08-19T15:30:58-07:00",,"2025-08-15","1",Hawaii Forest & Trail,USD,United States Dollar,"THE HOME DEPOT #1704 - 4639- painter tap, dap, masking paper, paint tray- paint in WH",,,,,,,,,,,,,,
"42",HFT Capital One,CreditCard,"548",Kona-Kohala Chamber of Commerce,Vendor,False,"1649.22",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"47022","0","2025-08-19T15:36:04-07:00","2025-09-12T17:40:36-07:00",,"2025-08-08","1",Hawaii Forest & Trail,USD,United States Dollar,"KONA-KOHALA CHAMBER OF - 6677- Labor law seminar for 4- Amber, Nic, Dakari & Daniel",,,,,,,,,,,,,,
"42",HFT Capital One,CreditCard,"473",Harbor House,Vendor,False,"123.39",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"47024","0","2025-08-19T15:37:07-07:00","2025-08-19T15:37:07-07:00",,"2025-08-18","1",Hawaii Forest & Trail,USD,United States Dollar,"TST*HARBOR HOUSE KONA - 4133- Jason, Rob & Mike Sessions- MKSS fleet planning meeting",,,,,,,,,,,,,,
"42",HFT Capital One,CreditCard,"1172",Credit Card Vendor,Vendor,False,"203.78",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"47025","2","2025-08-19T15:39:22-07:00","2025-10-02T16:59:16-07:00",,"2025-08-09","1",Hawaii Forest & Trail,USD,United States Dollar,SHOPIFY*XXXXXXXXXX - 6677- monthly pos,,,,,,,,,,,,,,
"199",KOZI Capital One,CreditCard,"1172",Credit Card Vendor,Vendor,False,"221.99",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"47026","0","2025-08-19T15:40:46-07:00","2025-08-19T15:40:46-07:00",,"2025-08-05","2",Kohala Zipline,USD,United States Dollar,SIMPLOT T & H KK 1423 - 2539,,,,,,,,,,,,,,
"199",KOZI Capital One,CreditCard,,,,True,"221.99",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"11",False,True,False,QBO,False,"47027","0","2025-08-19T15:41:05-07:00","2025-08-19T15:41:05-07:00",,"2025-08-08","2",Kohala Zipline,USD,United States Dollar,SIMPLOT T & H KK 1423 - 2539,,,,,,,,,,,,,,
"199",KOZI Capital One,CreditCard,"1168",KCredit Card Vendor,Vendor,False,"141.08",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"47028","0","2025-08-19T15:42:44-07:00","2025-08-19T15:42:44-07:00",,"2025-08-12","2",Kohala Zipline,USD,United States Dollar,DIAMOND SPRINKLER & FA - 2539,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"1912.0",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"47029","0","2025-08-19T15:56:47-07:00","2025-08-19T15:56:47-07:00",,"2025-08-15","1",Hawaii Forest & Trail,USD,United States Dollar,"COSTCO *DELIVERY 140 808-331-4800 HI- fruit snacks, juice, bars, trail mix",,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"75.9",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"47052","0","2025-08-20T10:36:20-07:00","2025-08-20T10:36:20-07:00",,"2025-08-17","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"73.6",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"47053","0","2025-08-20T10:36:30-07:00","2025-08-20T10:36:30-07:00",,"2025-08-17","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"69.99",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"47082","0","2025-08-21T12:59:16-07:00","2025-08-21T12:59:16-07:00",,"2025-08-18","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"66.54",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"47083","0","2025-08-21T12:59:46-07:00","2025-08-21T12:59:46-07:00",,"2025-08-18","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"42",HFT Capital One,CreditCard,"604",Minit Stop,Vendor,False,"12.24",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"47084","1","2025-08-21T13:00:49-07:00","2025-08-21T13:10:04-07:00",,"2025-08-18","1",Hawaii Forest & Trail,USD,United States Dollar,MINIT STOP HAWI - 4639,,,,,,,,,,,,,,
"42",HFT Capital One,CreditCard,"598",Mercedes Benz of Honolulu,Vendor,False,"2235.64",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"47085","0","2025-08-21T13:04:05-07:00","2025-08-21T13:04:05-07:00",,"2025-08-20","1",Hawaii Forest & Trail,USD,United States Dollar,MERCEDES-BENZ OF HONOL - 6677- Kahui,,,,,,,,,,,,,,
