"Id","Description","Amount","DetailType","AccountBasedExpenseLineDetail.ClassRef.value","AccountBasedExpenseLineDetail.ClassRef.name","AccountBasedExpenseLineDetail.AccountRef.value","AccountBasedExpenseLineDetail.AccountRef.name","AccountBasedExpenseLineDetail.BillableStatus","AccountBasedExpenseLineDetail.TaxCodeRef.value","Parent_Id","TxnDate","DocNumber","AccountBasedExpenseLineDetail.CustomerRef.value","AccountBasedExpenseLineDetail.CustomerRef.name","LinkedTxn[0].TxnId","LinkedTxn[0].TxnType","ProjectRef.value","AccountBasedExpenseLineDetail.MarkupInfo.Percent","Parent_Entity"
"1",Invoice 86108,"5139.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"147",Payroll Related Expenses,NotBillable,NON,"48908","2025-10-03",online,,,,,,,Purchase
"1",,"1814.63",AccountBasedExpenseLineDetail,"842100",HFTCO,"1150040021",MB SP New Loan 4- 203C,NotBillable,NON,"48909","2025-10-07",online,,,,,,,Purchase
"2",,"563.37",AccountBasedExpenseLineDetail,"842100",HFTCO,"78",Interest Expense,NotBillable,NON,"48909","2025-10-07",online,,,,,,,Purchase
"1",,"2141.61",AccountBasedExpenseLineDetail,"842100",HFTCO,"1150040002",MB SP New Loan 3-202C,NotBillable,NON,"48910","2025-10-07",online,,,,,,,Purchase
"2",,"638.39",AccountBasedExpenseLineDetail,"842100",HFTCO,"78",Interest Expense,NotBillable,NON,"48910","2025-10-07",online,,,,,,,Purchase
"1",MERCEDES-BENZ OF HONOL - 6677- Naio,"508.75",AccountBasedExpenseLineDetail,"842100",HFTCO,"175",Auto R&M,NotBillable,NON,"48923","2025-09-25",,,,,,,,Purchase
"1",ALOHAXXXXXXXXXXXXQPS - 3567,"77.01",AccountBasedExpenseLineDetail,"842103",KOZICO,"156",Fuel,NotBillable,NON,"48924","2025-10-01",,,,,,,,Purchase
"1",ALOHAXXXXXXXXXXXXQPS - 3567,"100.02",AccountBasedExpenseLineDetail,"842103",KOZICO,"156",Fuel,NotBillable,NON,"48925","2025-09-29",,,,,,,,Purchase
"1",SQ *AIKANE LANDSCAPE S - 3567- Baseyard Cinder,"132.33",AccountBasedExpenseLineDetail,"842103",KOZICO,"94",Premise,NotBillable,NON,"48926","2025-10-04",,,,,,,,Purchase
"1",Google ADSXXXXXX9137 - 2436,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"48927","2025-09-03",,,,,,,,Purchase
"1",Google ADSXXXXXX9137 - 2436,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"48928","2025-09-06",,,,,,,,Purchase
"1",FACEBK *VXXVH3HQP2 - 2436,"942.41",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"48929","2025-09-08",,,,,,,,Purchase
"1",Google ADSXXXXXX9137 - 2436,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"48930","2025-09-08",,,,,,,,Purchase
"1",Google ADSXXXXXX9137 - 2436,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"48931","2025-09-10",,,,,,,,Purchase
"1",Google ADSXXXXXX9137 - 2436,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"48932","2025-09-12",,,,,,,,Purchase
"1",Google ADSXXXXXX9137 - 2436,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"48933","2025-09-15",,,,,,,,Purchase
"1",FACEBK *RHLVUZYQP2 - 2436,"718.53",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"48934","2025-09-15",,,,,,,,Purchase
"1",Google ADSXXXXXX9137 - 2436,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"48935","2025-09-16",,,,,,,,Purchase
"1",Google ADSXXXXXX9137 - 2436,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"48936","2025-09-19",,,,,,,,Purchase
"1",Google ADSXXXXXX9137 - 2436,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"48937","2025-09-22",,,,,,,,Purchase
"1",FACEBK *6G82265QP2 - 2436,"942.41",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"48938","2025-09-22",,,,,,,,Purchase
"1",Google ADSXXXXXX9137 - 2436,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"48939","2025-09-23",,,,,,,,Purchase
"1",Google ADSXXXXXX9137 - 2436,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"48940","2025-09-25",,,,,,,,Purchase
"1",MAGPIE TRAVEL - 2436,"69.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"48941","2025-09-25",,,,,,,,Purchase
"1",Google ADSXXXXXX9137 - 2436,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"48942","2025-09-27",,,,,,,,Purchase
"1",Google ADSXXXXXX9137 - 2436,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"48943","2025-09-30",,,,,,,,Purchase
"1",FACEBK *4JDYX39QP2 - 2436,"942.41",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"48944","2025-09-30",,,,,,,,Purchase
"1",Google ADSXXXXXX9137 - 2436,"307.93",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"48945","2025-10-02",,,,,,,,Purchase
"1",ROCK AUTO - 3567,"129.39",AccountBasedExpenseLineDetail,"842103",KOZICO,"175",Auto R&M,NotBillable,NON,"48946","2025-09-12",,,,,,,,Purchase
"1",LOWES #00907* - 2539,"62.72",AccountBasedExpenseLineDetail,"842103",KOZICO,"98",New Tour Development,NotBillable,NON,"48947","2025-09-11",,,,,,,,Purchase
"1",LOWES #00907* - 2539,"125.53",AccountBasedExpenseLineDetail,"842103",KOZICO,"98",New Tour Development,NotBillable,NON,"48948","2025-09-11",,,,,,,,Purchase
"1",SIMPLOT T & H KK 1423 - 2539,"105.65",AccountBasedExpenseLineDetail,"842103",KOZICO,"98",New Tour Development,NotBillable,NON,"48949","2025-09-26",,,,,,,,Purchase
"1",TEXACO 0383092 - 2539,"68.96",AccountBasedExpenseLineDetail,"842103",KOZICO,"156",Fuel,NotBillable,NON,"48950","2025-09-17",,,,,,,,Purchase
"1",TEXACO 0383092 - 2539,"75.91",AccountBasedExpenseLineDetail,"842103",KOZICO,"156",Fuel,NotBillable,NON,"48951","2025-09-26",,,,,,,,Purchase
"1",Google ADSXXXXXX9530 - 9971,"500.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"109",Advertising,NotBillable,NON,"48953","2025-09-04",,,,,,,,Purchase
"1",Google ADSXXXXXX9530 - 9971,"500.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"109",Advertising,NotBillable,NON,"48954","2025-09-06",,,,,,,,Purchase
"1",FACEBK *UX7CQ2ZYN2 - 9971,"953.19",AccountBasedExpenseLineDetail,"842100",HFTCO,"109",Advertising,NotBillable,NON,"48955","2025-09-09",,,,,,,,Purchase
"1",Google ADSXXXXXX9530 - 9971,"500.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"109",Advertising,NotBillable,NON,"48957","2025-09-09",,,,,,,,Purchase
"1",Adobe - 5484,"20.93",AccountBasedExpenseLineDetail,"842100",HFTCO,"114",Dues & Subscriptions,NotBillable,NON,"48958","2025-09-25",,,,,,,,Purchase
"1",TEXACO 0200400 - 4133,"89.68",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"48959","2025-09-03",,,,,,,,Purchase
"1",SHELL OILXXXXXXXXXXXX - 4133,"44.21",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"48960","2025-09-06",,,,,,,,Purchase
"1",Google ADSXXXXXX9530 - 9971,"500.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"109",Advertising,NotBillable,NON,"48961","2025-09-11",,,,,,,,Purchase
"1",Google ADSXXXXXX9530 - 9971,"500.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"109",Advertising,NotBillable,NON,"48962","2025-09-23",,,,,,,,Purchase
"1",Google ADSXXXXXX9530 - 9971,"500.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"109",Advertising,NotBillable,NON,"48963","2025-09-22",,,,,,,,Purchase
"1",Google ADSXXXXXX9530 - 9971,"500.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"109",Advertising,NotBillable,NON,"48964","2025-09-19",,,,,,,,Purchase
"1",MICROSOFT*Ads-F120G185 - 9971,"481.63",AccountBasedExpenseLineDetail,"842100",HFTCO,"109",Advertising,NotBillable,NON,"48965","2025-09-17",,,,,,,,Purchase
"1",Google ADSXXXXXX9530 - 9971,"500.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"109",Advertising,NotBillable,NON,"48966","2025-09-16",,,,,,,,Purchase
"1",Google ADSXXXXXX9530 - 9971,"500.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"109",Advertising,NotBillable,NON,"48967","2025-09-15",,,,,,,,Purchase
"1",Google ADSXXXXXX9530 - 9971,"500.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"109",Advertising,NotBillable,NON,"48968","2025-09-26",,,,,,,,Purchase
"1",MAGPIE TRAVEL - 9971,"69.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"109",Advertising,NotBillable,NON,"48969","2025-10-01",,,,,,,,Purchase
"1",Google ADSXXXXXX9530 - 9971,"500.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"109",Advertising,NotBillable,NON,"48970","2025-09-29",,,,,,,,Purchase
"1",FACEBK *N78NQ3DYN2 - 9971,"2094.24",AccountBasedExpenseLineDetail,"842100",HFTCO,"109",Advertising,NotBillable,NON,"48971","2025-09-30",,,,,,,,Purchase
"1",Google ADSXXXXXX9530 - 9971,"500.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"109",Advertising,NotBillable,NON,"48972","2025-10-01",,,,,,,,Purchase
"1",Google ADSXXXXXX9530 - 9971,"100.57",AccountBasedExpenseLineDetail,"842100",HFTCO,"109",Advertising,NotBillable,NON,"48973","2025-10-02",,,,,,,,Purchase
"1",HAWAIIANXXXXXXXXXXXXXX - 4133- Jason HNL- KOA,"47.4",AccountBasedExpenseLineDetail,"842100",HFTCO,"111",Travel,HasBeenBilled,NON,"48975","2025-09-24",,"63",Kohala Zipline LLC,"48992",ReimburseCharge,,"0.0",Purchase
"2",,"47.4",AccountBasedExpenseLineDetail,"842100",HFTCO,"111",Travel,NotBillable,NON,"48975","2025-09-24",,,,,,,,Purchase
"1",STARBUCKS 27858 - 4133- HTA conf.,"16.15",AccountBasedExpenseLineDetail,"842100",HFTCO,"112",Meals & Entertainment,HasBeenBilled,NON,"48976","2025-09-24",,"63",Kohala Zipline LLC,"48993",ReimburseCharge,,"0.0",Purchase
"2",,"16.14",AccountBasedExpenseLineDetail,"842100",HFTCO,"112",Meals & Entertainment,NotBillable,NON,"48976","2025-09-24",,,,,,,,Purchase
"2",,"23.55",AccountBasedExpenseLineDetail,"842100",HFTCO,"111",Travel,NotBillable,NON,"48979","2025-09-23",,,,,,,,Purchase
"1",SHELL OILXXXXXXXXXXXX - 4133,"80.19",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"48980","2025-09-13",,,,,,,,Purchase
"1",SHELL OILXXXXXXXXXXXX - 4133,"62.38",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"48981","2025-09-20",,,,,,,,Purchase
"1",SQ *LAURO ORDONA - 4133- Taxi- HTA conf.,"23.55",AccountBasedExpenseLineDetail,"842100",HFTCO,"111",Travel,HasBeenBilled,NON,"48979","2025-09-23",,"63",Kohala Zipline LLC,"48990",ReimburseCharge,,"0.0",Purchase
"1",TEXACO 0203736 - 4133,"87.1",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"48982","2025-09-29",,,,,,,,Purchase
"1",,"7311.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"31",Accounts Payable,NotBillable,NON,"48984","2025-10-06","22450",,,,,,,Purchase
"1",Airport parking,"7.5",AccountBasedExpenseLineDetail,"842100",HFTCO,"111",Travel,HasBeenBilled,NON,"48988","2025-09-26",,"63",Kohala Zipline LLC,"48989",ReimburseCharge,,"0.0",Purchase
"2","06302 - KONA INTERNATI - 4133- Airport parking","7.5",AccountBasedExpenseLineDetail,"842100",HFTCO,"111",Travel,NotBillable,NON,"48988","2025-09-26",,,,,,,,Purchase
"1",HTA Conf- Hotel,"234.75",AccountBasedExpenseLineDetail,"842100",HFTCO,"111",Travel,HasBeenBilled,NON,"48994","2025-09-23",,"63",Kohala Zipline LLC,"48995",ReimburseCharge,,"0.0",Purchase
"2",HTA conf,"234.75",AccountBasedExpenseLineDetail,"842100",HFTCO,"111",Travel,NotBillable,NON,"48994","2025-09-23",,,,,,,,Purchase
"1",HAWAII JOHNS INC - 5484- Asked CP- Think this is for the Hakalau Gala,"529.86",AccountBasedExpenseLineDetail,"842100",HFTCO,"116",Donations & Gifts,NotBillable,NON,"48999","2025-09-17",,,,,,,,Purchase
"1",HTA Conf. hotel,"117.37",AccountBasedExpenseLineDetail,"842100",HFTCO,"111",Travel,HasBeenBilled,NON,"49000","2025-09-23",,"63",Kohala Zipline LLC,"49001",ReimburseCharge,,"0.0",Purchase
"2",ALA MOANA HOTEL BY MAN - 5484,"117.38",AccountBasedExpenseLineDetail,"842100",HFTCO,"111",Travel,NotBillable,NON,"49000","2025-09-23",,,,,,,,Purchase
"1",Canva* 04651-7280630 - 5484- Asked CP- think this is for Hakalau Gala,"30.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"116",Donations & Gifts,NotBillable,NON,"49002","2025-09-26",,,,,,,,Purchase
"1",HTA- CP HNL- KOA,"59.91",AccountBasedExpenseLineDetail,"842100",HFTCO,"111",Travel,HasBeenBilled,NON,"49004","2025-09-24",,"63",Kohala Zipline LLC,"49005",ReimburseCharge,,"0.0",Purchase
"2",HAWAIIANXXXXXXXXXXXXXX - 5484,"59.9",AccountBasedExpenseLineDetail,"842100",HFTCO,"111",Travel,NotBillable,NON,"49004","2025-09-24",,,,,,,,Purchase
"1",SP SHOPIFYHARDWARESTOR - 6677- new card reader,"51.21",AccountBasedExpenseLineDetail,"842106",RETAIL,"93",Equipment,NotBillable,NON,"49007","2025-09-26",,,,,,,,Purchase
"1",CKE*HAWAII VOLCANOES L - 9971- HVCB FAM lunch at Volcano House,"194.55",AccountBasedExpenseLineDetail,"842100",HFTCO,"151",Catering,NotBillable,NON,"49008","2025-09-16",,,,,,,,Purchase
"1",Hubspot,"503.42",AccountBasedExpenseLineDetail,"842100",HFTCO,"110",Cost of Sales,HasBeenBilled,NON,"49009","2025-09-29",,"63",Kohala Zipline LLC,"49010",ReimburseCharge,,"0.0",Purchase
"2",Hubspot,"503.43",AccountBasedExpenseLineDetail,"842100",HFTCO,"110",Cost of Sales,NotBillable,NON,"49009","2025-09-29",,,,,,,,Purchase
"1",Network Solutions,"33.28",AccountBasedExpenseLineDetail,"842100",HFTCO,"110",Cost of Sales,HasBeenBilled,NON,"49012","2025-09-27",,"63",Kohala Zipline LLC,"49013",ReimburseCharge,,"0.0",Purchase
"2",WEB*NETWORKSOLUTIONS - 6677,"33.28",AccountBasedExpenseLineDetail,"842100",HFTCO,"110",Cost of Sales,NotBillable,NON,"49012","2025-09-27",,,,,,,,Purchase
"1",Network Solutions,"20.8",AccountBasedExpenseLineDetail,"842100",HFTCO,"110",Cost of Sales,HasBeenBilled,NON,"49014","2025-09-30",,"63",Kohala Zipline LLC,"49015",ReimburseCharge,,"0.0",Purchase
"2",WEB*NETWORKSOLUTIONS - 6677,"20.8",AccountBasedExpenseLineDetail,"842100",HFTCO,"110",Cost of Sales,NotBillable,NON,"49014","2025-09-30",,,,,,,,Purchase
"1",Intuit,"490.11",AccountBasedExpenseLineDetail,"842100",HFTCO,"114",Dues & Subscriptions,Billable,NON,"49016","2025-10-02",,"63",Kohala Zipline LLC,"49017",ReimburseCharge,,"0.0",Purchase
"2",INTUIT *Intuit Enterpr - 6677,"490.1",AccountBasedExpenseLineDetail,"842100",HFTCO,"114",Dues & Subscriptions,NotBillable,NON,"49016","2025-10-02",,,,,,,,Purchase
"1",Hubspot,"30.57",AccountBasedExpenseLineDetail,"842100",HFTCO,"110",Cost of Sales,Billable,NON,"49018","2025-10-02",,"63",Kohala Zipline LLC,"49019",ReimburseCharge,,"0.0",Purchase
"2",Hubspot Inc. - 6677,"30.56",AccountBasedExpenseLineDetail,"842100",HFTCO,"110",Cost of Sales,NotBillable,NON,"49018","2025-10-02",,,,,,,,Purchase
"1",PMT*HAWAII COUNTY VRL - 4639,"122.82",AccountBasedExpenseLineDetail,"842100",HFTCO,"113",Licenses & Permits,NotBillable,NON,"49020","2025-09-25",,,,,,,,Purchase
"1",WALMART.COM - 9187- Made Good,"143.38",AccountBasedExpenseLineDetail,"842100",HFTCO,"151",Catering,NotBillable,NON,"49021","2025-09-24",,,,,,,,Purchase
"1",THE HOME DEPOT #1704 - 9187- work gloves,"20.86",AccountBasedExpenseLineDetail,"842100",HFTCO,"101",General,NotBillable,NON,"49022","2025-09-29",,,,,,,,Purchase
"1",TARGET 00024125 - 9187- HDMI card,"9.41",AccountBasedExpenseLineDetail,"842100",HFTCO,"101",General,NotBillable,NON,"49023","2025-09-24",,,,,,,,Purchase
"1",WALMART.COM - 9187,"20.9",AccountBasedExpenseLineDetail,"842100",HFTCO,"151",Catering,NotBillable,NON,"49024","2025-09-06",,,,,,,,Purchase
"1",WALMART.COM - 9187,"13.59",AccountBasedExpenseLineDetail,"842100",HFTCO,"151",Catering,NotBillable,NON,"49025","2025-09-06",,,,,,,,Purchase
"1",Chipper,"750.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"22",Equipment,NotBillable,NON,"49040","2025-10-07","22473",,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"69.65",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"49062","2025-10-01",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"80.7",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"49063","2025-10-01",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"70.15",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"49064","2025-09-30",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"75.03",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"49065","2025-10-01",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"82.4",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"49066","2025-10-02",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"110.9",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"49067","2025-10-02",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"28.4",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"49068","2025-10-02",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"29.5",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"49069","2025-10-02",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"93.62",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"49070","2025-10-04",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"82.99",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"49071","2025-10-04",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"92.4",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"49072","2025-10-03",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"74.25",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"49073","2025-10-03",,,,,,,,Purchase
"1",THE HOME DEPOT #1704 - 4639- Gate repair,"12.31",AccountBasedExpenseLineDetail,"842100",HFTCO,"95",Trail & Road,NotBillable,NON,"49074","2025-10-06",,,,,,,,Purchase
"1",AUTOZONE #5205 - 4639- batteries,"219.88",AccountBasedExpenseLineDetail,"842100",HFTCO,"175",Auto R&M,NotBillable,NON,"49075","2025-10-04",,,,,,,,Purchase
"1","fruit snacks, bars, chips, trail mix, coffe, juice, tea, water","2149.45",AccountBasedExpenseLineDetail,"842100",HFTCO,"151",Catering,NotBillable,NON,"49076","2025-10-06",,,,,,,,Purchase
"2","laundry soap, ziplocks, TP, trash bags, gloves","163.05",AccountBasedExpenseLineDetail,"842100",HFTCO,"101",General,NotBillable,NON,"49076","2025-10-06",,,,,,,,Purchase
"1","401k","7616.36",AccountBasedExpenseLineDetail,"842100",HFTCO,"50",Accrued Payroll,NotBillable,NON,"49094","2025-10-07",Online,,,,,,,Purchase
"1",,"387.59",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"49095","2025-10-09",Online,,,,,,,Purchase
"1","System-recorded fee for QuickBooks Payments. Fee-name: DiscountRateFee, fee-type: Daily.","15.0",AccountBasedExpenseLineDetail,,,"155",Credit Card Fees,NotBillable,NON,"49118","2025-10-08",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"71.41",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"49169","2025-10-05",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"82.52",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"49170","2025-10-05",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"89.27",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"49171","2025-10-06",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"46.1",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"49172","2025-10-06",,,,,,,,Purchase
"1",Google GSUITE_birdfesthaw650-2530000 CA- Birdfest Google Suite,"8.79",AccountBasedExpenseLineDetail,"842100",HFTCO,"109",Advertising,NotBillable,NON,"49173","2025-10-01",,,,,,,,Purchase
"1",AUTOZONE #5205 - 4639- battery,"183.23",AccountBasedExpenseLineDetail,"842100",HFTCO,"175",Auto R&M,NotBillable,NON,"49174","2025-10-08",,,,,,,,Purchase
"1","SQ *CALIFAS INC - 4133- Lunch- Jason, Amber & Jade","58.65",AccountBasedExpenseLineDetail,"842100",HFTCO,"112",Meals & Entertainment,NotBillable,NON,"49175","2025-10-07",,,,,,,,Purchase
"1",SHOPIFY*XXXXXXXXXX - 6677,"204.82",AccountBasedExpenseLineDetail,"842106",RETAIL,"114",Dues & Subscriptions,NotBillable,NON,"49176","2025-10-07",,,,,,,,Purchase
"2",,"23.02",AccountBasedExpenseLineDetail,"842106",RETAIL,"210",Credit Card Fees,NotBillable,NON,"49176","2025-10-07",,,,,,,,Purchase
"1",SHOPIFY*XXXXXXXXXX - 6677,"1.64",AccountBasedExpenseLineDetail,"842106",RETAIL,"210",Credit Card Fees,NotBillable,NON,"49177","2025-10-08",,,,,,,,Purchase
"1",FAMOUS FOOTWEAR #3441 - 3567- Jake Boots as Guide benefit.,"104.7",AccountBasedExpenseLineDetail,"842103",KOZICO,"147",Payroll Related Expenses,NotBillable,NON,"49178","2025-10-06",,,,,,,,Purchase
"1",AMAZON MKTPL*NV1AY2F61 - 2436- Brush card assembly for Milwaukee impact driver.,"20.41",AccountBasedExpenseLineDetail,"842103",KOZICO,"93",Equipment,NotBillable,NON,"49179","2025-10-03",,,,,,,,Purchase
"1",Hawaii Public Radio Un,"563.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"109",Advertising,NotBillable,NON,"49180","2025-10-01",,,,,,,,Purchase
"1",AMAZON MKTPL*NF4O73080- oxygen regulator seals,"12.93",AccountBasedExpenseLineDetail,"842100",HFTCO,"102",Outfitting,NotBillable,NON,"49181","2025-10-07",,,,,,,,Purchase
"1",AMAZON MKTPL*NF6N58LZ0- water containers,"13.34",AccountBasedExpenseLineDetail,"842100",HFTCO,"102",Outfitting,NotBillable,NON,"49182","2025-10-06",,,,,,,,Purchase
"1",Adobe,"238.7",AccountBasedExpenseLineDetail,"842100",HFTCO,"110",Cost of Sales,NotBillable,NON,"49183","2025-09-25",,,,,,,,Purchase
"2",Katy's Adobe,"25.12",AccountBasedExpenseLineDetail,"842100",HFTCO,"114",Dues & Subscriptions,NotBillable,NON,"49183","2025-09-25",,,,,,,,Purchase
"1",Wikimedia,"17.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"116",Donations & Gifts,NotBillable,NON,"49184","2025-09-22",,,,,,,,Purchase
"1",Mailchimp,"104.71",AccountBasedExpenseLineDetail,"842100",HFTCO,"110",Cost of Sales,NotBillable,NON,"49185","2025-09-21",,,,,,,,Purchase
"1",Fotaflo 6 month fee,"2967.25",AccountBasedExpenseLineDetail,"842100",HFTCO,"149",Merchandise,Billable,NON,"49186","2025-10-06",,"63",Kohala Zipline LLC,"49187",ReimburseCharge,,"0.0",Purchase
"2",FOTAFLO PLUS,"2967.25",AccountBasedExpenseLineDetail,"842100",HFTCO,"149",Merchandise,NotBillable,NON,"49186","2025-10-06",,,,,,,,Purchase
"1",TARGET.COM - 9187- hot cocoa,"49.11",AccountBasedExpenseLineDetail,"842100",HFTCO,"151",Catering,NotBillable,NON,"49207","2025-10-06",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"77.96",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"49208","2025-10-07",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"69.5",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"49209","2025-10-07",,,,,,,,Purchase
"1",EUROPEAN MO - 3567- door handle,"133.97",AccountBasedExpenseLineDetail,"842103",KOZICO,"175",Auto R&M,NotBillable,NON,"49210","2025-10-03",,,,,,,,Purchase
"1",Payment Received,"2883.31",AccountBasedExpenseLineDetail,"842100",HFTCO,"125",HFT Operating Account,NotBillable,NON,"49223","2025-10-09",,,,,,,,Purchase
"1",AUTOPAY XXXXXXXX5425274RAUTOPAY AUTO-PMT,"7502.99",AccountBasedExpenseLineDetail,"842100",HFTCO,"125",HFT Operating Account,NotBillable,NON,"49229","2025-10-07",,,,,,,,Purchase
