"Id","LineNum","Amount","DetailType","DepositLineDetail.Entity.value","DepositLineDetail.Entity.name","DepositLineDetail.Entity.type","DepositLineDetail.ClassRef.value","DepositLineDetail.ClassRef.name","DepositLineDetail.AccountRef.value","DepositLineDetail.AccountRef.name","Parent_Id","TxnDate","DocNumber","DepositLineDetail.CheckNum","Description","DepositLineDetail.PaymentMethodRef.value","DepositLineDetail.PaymentMethodRef.name","LinkedTxn[0].TxnId","LinkedTxn[0].TxnType","LinkedTxn[0].TxnLineId","ProjectRef.value","Parent_Entity"
"1","1.0","6359.11",DepositLineDetail,"190",KDirect,CUSTOMER,"842103",KOZICO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","48902","2025-10-05",,,,,,,,,,Deposit
"2","2.0",-124.44,DepositLineDetail,,,,"842103",KOZICO,"59","3400-03 Deferred Revenue:Credit Card Fees","48902","2025-10-05",,,,,,,,,,Deposit
,,"18.83",,,,,,,,,"48903","2025-10-06",,,#6997,,,"48597",SalesReceipt,"0",,Deposit
,,"104.71",,,,,,,,,"48903","2025-10-06",,,#6994,,,"48601",SalesReceipt,"0",,Deposit
,,"23.04",,,,,,,,,"48903","2025-10-06",,,#6993,,,"48602",SalesReceipt,"0",,Deposit
,,"36.65",,,,,,,,,"48903","2025-10-06",,,#6992,,,"48603",SalesReceipt,"0",,Deposit
,,"63.88",,,,,,,,,"48903","2025-10-06",,,#6998,,,"48610",SalesReceipt,"0",,Deposit
,,"10.99",,,,,,,,,"48903","2025-10-06",,,#6996,,,"48625",SalesReceipt,"0",,Deposit
,,"20.73",,,,,,,,,"48903","2025-10-06",,,#6995,,,"48626",SalesReceipt,"0",,Deposit
"1","1.0",-7.53,DepositLineDetail,,,,"842106",RETAIL,"210","6070-01 Retail:Credit Card Fees","48903","2025-10-06",,,,,,,,,,Deposit
"1","1.0","20096.21",DepositLineDetail,,,,"842100",HFTCO,"209","2106-20 Retail Operating Account","48956","2025-03-24",,,,,,,,,,Deposit
"1","1.0","15587.29",DepositLineDetail,,,,"842100",HFTCO,"129","2106-01 HFT Wire Account","48987","2025-10-06",,,,,,,,,,Deposit
"1","1.0","37052.17",DepositLineDetail,,,,"842100",HFTCO,"124","2108-00 HFT Client Trust Account","48991","2025-10-06",,,,,,,,,,Deposit
"1","1.0","8572.28",DepositLineDetail,,,,"842103",KOZICO,"191","2108-10 KOZI Client Trust Account","49011","2025-10-06",,,,,,,,,,Deposit
,,"36.65",,,,,,,,,"49037","2025-10-08",,,#7005,,,"48770",SalesReceipt,"0",,Deposit
,,"11.51",,,,,,,,,"49037","2025-10-08",,,#7004,,,"48771",SalesReceipt,"0",,Deposit
,,"21.97",,,,,,,,,"49037","2025-10-08",,,#7007,,,"48772",SalesReceipt,"0",,Deposit
,,"109.93",,,,,,,,,"49037","2025-10-08",,,#7006,,,"48773",SalesReceipt,"0",,Deposit
,,"14.66",,,,,,,,,"49037","2025-10-08",,,#7001,,,"48774",SalesReceipt,"0",,Deposit
,,"32.45",,,,,,,,,"49037","2025-10-08",,,#7000,,,"48776",SalesReceipt,"0",,Deposit
,,"11.51",,,,,,,,,"49037","2025-10-08",,,#7003,,,"48778",SalesReceipt,"0",,Deposit
,,"31.41",,,,,,,,,"49037","2025-10-08",,,#7002,,,"48780",SalesReceipt,"0",,Deposit
"1","1.0",-7.3,DepositLineDetail,,,,"842106",RETAIL,"210","6070-01 Retail:Credit Card Fees","49037","2025-10-08",,,,,,,,,,Deposit
"1","1.0","5908.31",DepositLineDetail,"190",KDirect,CUSTOMER,"842103",KOZICO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","49038","2025-10-06",,,,,,,,,,Deposit
"2","2.0",-114.66,DepositLineDetail,,,,"842103",KOZICO,"59","3400-03 Deferred Revenue:Credit Card Fees","49038","2025-10-06",,,,,,,,,,Deposit
"1","1.0","10606.88",DepositLineDetail,"131",Direct,CUSTOMER,"842100",HFTCO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","49039","2025-10-06",,,,,,,,,,Deposit
"2","2.0",-205.7,DepositLineDetail,,,,"842100",HFTCO,"59","3400-03 Deferred Revenue:Credit Card Fees","49039","2025-10-06",,,,,,,,,,Deposit
"1","1.0","12075.86",DepositLineDetail,"131",Direct,CUSTOMER,"842100",HFTCO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","49077","2025-10-07",,,,,,,,,,Deposit
"2","2.0",-232.71,DepositLineDetail,,,,"842100",HFTCO,"59","3400-03 Deferred Revenue:Credit Card Fees","49077","2025-10-07",,,,,,,,,,Deposit
"1","1.0","4196.96",DepositLineDetail,"190",KDirect,CUSTOMER,"842103",KOZICO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","49078","2025-10-07",,,,,,,,,,Deposit
"2","2.0",-84.57,DepositLineDetail,,,,"842103",KOZICO,"59","3400-03 Deferred Revenue:Credit Card Fees","49078","2025-10-07",,,,,,,,,,Deposit
,,"47.13",,,,,,,,,"49079","2025-10-09",,,#7008,,,"48769",SalesReceipt,"0",,Deposit
,,"96.86",,,,,,,,,"49079","2025-10-09",,,#7009,,,"48781",SalesReceipt,"0",,Deposit
,,"23.04",,,,,,,,,"49079","2025-10-09",,,#7012,,,"48775",SalesReceipt,"0",,Deposit
,,"104.71",,,,,,,,,"49079","2025-10-09",,,#7011,,,"48777",SalesReceipt,"0",,Deposit
,,"10.46",,,,,,,,,"49079","2025-10-09",,,#7010,,,"48779",SalesReceipt,"0",,Deposit
"1","1.0",-7.62,DepositLineDetail,,,,"842106",RETAIL,"210","6070-01 Retail:Credit Card Fees","49079","2025-10-09",,,,,,,,,,Deposit
,,"3364.71",,,,,,,,,"49107","2025-10-08",,,Paid via QuickBooks Payments: Payment ID 514-477,"18",,"49053",Payment,"0",,Deposit
"1","1.0","11688.39",DepositLineDetail,"131",Direct,CUSTOMER,"842100",HFTCO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","49119","2025-10-08",,,,,,,,,,Deposit
"2","2.0",-647.48,DepositLineDetail,"448",Fareharbor {online},VENDOR,"842100",HFTCO,"31","3100-00 Accounts Payable","49119","2025-10-08",,,,,,,,,,Deposit
"3","3.0",-225.99,DepositLineDetail,,,,"842100",HFTCO,"59","3400-03 Deferred Revenue:Credit Card Fees","49119","2025-10-08",,,,,,,,,,Deposit
"1","1.0","3364.0",DepositLineDetail,"190",KDirect,CUSTOMER,"842103",KOZICO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","49121","2025-10-08",,,,,,,,,,Deposit
"2","2.0",-94.0,DepositLineDetail,"945",KFareHarbor{paid in FH},VENDOR,"842103",KOZICO,"31","3100-00 Accounts Payable","49121","2025-10-08",,,,,,,,,,Deposit
"3","3.0",-68.13,DepositLineDetail,,,,"842103",KOZICO,"59","3400-03 Deferred Revenue:Credit Card Fees","49121","2025-10-08",,,,,,,,,,Deposit
,,"23.04",,,,,,,,,"49123","2025-10-09",,,#7015,,,"48905",SalesReceipt,"0",,Deposit
,,"26.18",,,,,,,,,"49123","2025-10-09",,,#7014,,,"48906",SalesReceipt,"0",,Deposit
,,"120.42",,,,,,,,,"49123","2025-10-09",,,#7016,,,"48907",SalesReceipt,"0",,Deposit
"1","1.0",-4.58,DepositLineDetail,,,,"842106",RETAIL,"210","6070-01 Retail:Credit Card Fees","49123","2025-10-09",,,,,,,,,,Deposit
,,"9392.28",,,,,,,,,"49163","2025-10-01",,"60016",Overpaid Debi Justice KW 7/2/25,"5",,"48634",Payment,"0",,Deposit
,,"628.28",,,,,,,,,"49163","2025-10-01",,"439943",,"5",,"48635",Payment,"0",,Deposit
,,"695.01",,,,,,,,,"49163","2025-10-01",,"50127867",,"5",,"48636",Payment,"0",,Deposit
,,"4225.52",,,,,,,,,"49163","2025-10-01",,"5045002",,"5",,"48637",Payment,"0",,Deposit
,,"3866.24",,,,,,,,,"49163","2025-10-01",,"5762890",,"5",,"48639",Payment,"0",,Deposit
,,"4.19",,,,,,,,,"49163","2025-10-01",,,#7013,,,"48768",SalesReceipt,"0",,Deposit
,,"26336.37",,,,,,,,,"49163","2025-10-01",,"11662",,"5",,"49026",Payment,"0",,Deposit
,,"2445.78",,,,,,,,,"49163","2025-10-01",,"50128173",,"5",,"49028",Payment,"0",,Deposit
,,"1368.85",,,,,,,,,"49163","2025-10-01",,"5817075",,"5",,"49029",Payment,"0",,Deposit
,,"3385.0",,,,,,,,,"49163","2025-10-01",,"2042",,"5",,"49030",Payment,"0",,Deposit
,,"679.31",,,,,,,,,"49163","2025-10-01",,"25571",,"5",,"49054",Payment,"0",,Deposit
,,"3989.54",,,,,,,,,"49163","2025-10-01",,"15519",,"5",,"49056",Payment,"0",,Deposit
,,"1591.87",,,,,,,,,"49163","2025-10-01",,"1383675667",,"5",,"49058",Payment,"0",,Deposit
,,"1878.56",,,,,,,,,"49163","2025-10-01",,"60149",,"5",,"49059",Payment,"0",,Deposit
,,"212.86",,,,,,,,,"49164","2025-10-09",,"22440",,"5",,"48638",Payment,"0",,Deposit
,,"2000.0",,,,,,,,,"49164","2025-10-09",,"22469",,"5",,"49027",Payment,"0",,Deposit
,,"2454.13",,,,,,,,,"49164","2025-10-09",,"15521",,"5",,"49055",Payment,"0",,Deposit
,,"726.12",,,,,,,,,"49164","2025-10-09",,"15504",,"5",,"49057",Payment,"0",,Deposit
"1","1.0","9746.23",DepositLineDetail,"131",Direct,CUSTOMER,"842100",HFTCO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","49190","2025-10-09",,,,,,,,,,Deposit
"2","2.0","463.34",DepositLineDetail,"123",TravelShack LLC.,CUSTOMER,"842100",HFTCO,"14","2300-00 Accounts Receivable","49190","2025-10-09",,,,,,,,,,Deposit
"3","3.0",-196.99,DepositLineDetail,,,,"842100",HFTCO,"59","3400-03 Deferred Revenue:Credit Card Fees","49190","2025-10-09",,,,,,,,,,Deposit
"1","1.0","1137.83",DepositLineDetail,"190",KDirect,CUSTOMER,"842103",KOZICO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","49191","2025-10-09",,,,,,,,,,Deposit
"2","2.0",-24.18,DepositLineDetail,,,,"842103",KOZICO,"59","3400-03 Deferred Revenue:Credit Card Fees","49191","2025-10-09",,,,,,,,,,Deposit
,,"85.3",,,,,,,,,"49216","2025-10-14",,,#7018,,,"49047",SalesReceipt,"0",,Deposit
,,"10.47",,,,,,,,,"49216","2025-10-14",,,#7017,,,"49048",SalesReceipt,"0",,Deposit
,,"8.37",,,,,,,,,"49216","2025-10-14",,,#7020,,,"49049",SalesReceipt,"0",,Deposit
,,"54.4",,,,,,,,,"49216","2025-10-14",,,#7019,,,"49050",SalesReceipt,"0",,Deposit
"1","1.0",-4.75,DepositLineDetail,,,,"842106",RETAIL,"210","6070-01 Retail:Credit Card Fees","49216","2025-10-14",,,,,,,,,,Deposit
"1","1.0","5216.76",DepositLineDetail,"131",Direct,CUSTOMER,"842100",HFTCO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","49217","2025-10-10",,,,,,,,,,Deposit
"2","2.0",-101.82,DepositLineDetail,,,,"842100",HFTCO,"59","3400-03 Deferred Revenue:Credit Card Fees","49217","2025-10-10",,,,,,,,,,Deposit
"1","1.0","1506.67",DepositLineDetail,"190",KDirect,CUSTOMER,"842103",KOZICO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","49218","2025-10-11",,,,,,,,,,Deposit
"2","2.0",-30.87,DepositLineDetail,,,,"842103",KOZICO,"59","3400-03 Deferred Revenue:Credit Card Fees","49218","2025-10-11",,,,,,,,,,Deposit
"1","1.0","9673.65",DepositLineDetail,"131",Direct,CUSTOMER,"842100",HFTCO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","49219","2025-10-12",,,,,,,,,,Deposit
"2","2.0",-186.21,DepositLineDetail,,,,"842100",HFTCO,"59","3400-03 Deferred Revenue:Credit Card Fees","49219","2025-10-12",,,,,,,,,,Deposit
"1","1.0","5396.86",DepositLineDetail,"131",Direct,CUSTOMER,"842100",HFTCO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","49220","2025-10-11",,,,,,,,,,Deposit
"2","2.0",-104.95,DepositLineDetail,,,,"842100",HFTCO,"59","3400-03 Deferred Revenue:Credit Card Fees","49220","2025-10-11",,,,,,,,,,Deposit
"1","1.0","4843.01",DepositLineDetail,"190",KDirect,CUSTOMER,"842103",KOZICO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","49221","2025-10-10",,,,,,,,,,Deposit
"2","2.0",-103.55,DepositLineDetail,,,,"842103",KOZICO,"59","3400-03 Deferred Revenue:Credit Card Fees","49221","2025-10-10",,,,,,,,,,Deposit
"1","1.0","7150.38",DepositLineDetail,"190",KDirect,CUSTOMER,"842103",KOZICO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","49222","2025-10-12",,,,,,,,,,Deposit
"2","2.0",-137.06,DepositLineDetail,,,,"842103",KOZICO,"59","3400-03 Deferred Revenue:Credit Card Fees","49222","2025-10-12",,,,,,,,,,Deposit
"1","1.0","15964.39",DepositLineDetail,,,,"842100",HFTCO,"129","2106-01 HFT Wire Account","49249","2025-10-13",,,,,,,,,,Deposit
"1","1.0","42823.25",DepositLineDetail,,,,"842100",HFTCO,"124","2108-00 HFT Client Trust Account","49250","2025-10-13",,,,,,,,,,Deposit
"1","1.0","11051.25",DepositLineDetail,,,,"842103",KOZICO,"193","2106-11 KOZI Wire Account","49269","2025-10-13",,,,,,,,,,Deposit
"1","1.0","22846.87",DepositLineDetail,,,,"842103",KOZICO,"191","2108-10 KOZI Client Trust Account","49274","2025-10-13",,,,,,,,,,Deposit
"1","1.0","19.11",DepositLineDetail,,,,"842103",KOZICO,"75","5000-08 Other Revenue","49287","2025-10-14",,,,,,,,,,Deposit
,,"13.6",,,,,,,,,"49288","2025-10-15",,,#7022,,,"49045",SalesReceipt,"0",,Deposit
,,"4.19",,,,,,,,,"49288","2025-10-15",,,#7021,,,"49046",SalesReceipt,"0",,Deposit
,,"10.47",,,,,,,,,"49288","2025-10-15",,,#7028,,,"49081",SalesReceipt,"0",,Deposit
,,"26.18",,,,,,,,,"49288","2025-10-15",,,#7027,,,"49082",SalesReceipt,"0",,Deposit
,,"60.73",,,,,,,,,"49288","2025-10-15",,,#7030,,,"49083",SalesReceipt,"0",,Deposit
,,"13.6",,,,,,,,,"49288","2025-10-15",,,#7029,,,"49084",SalesReceipt,"0",,Deposit
,,"103.66",,,,,,,,,"49288","2025-10-15",,,#7024,,,"49085",SalesReceipt,"0",,Deposit
,,"26.18",,,,,,,,,"49288","2025-10-15",,,#7023,,,"49086",SalesReceipt,"0",,Deposit
,,"11.51",,,,,,,,,"49288","2025-10-15",,,#7026,,,"49087",SalesReceipt,"0",,Deposit
,,"10.46",,,,,,,,,"49288","2025-10-15",,,#7025,,,"49089",SalesReceipt,"0",,Deposit
,,"37.7",,,,,,,,,"49288","2025-10-15",,,#7032,,,"49090",SalesReceipt,"0",,Deposit
,,"65.23",,,,,,,,,"49288","2025-10-15",,,#7031,,,"49091",SalesReceipt,"0",,Deposit
"1","1.0",-10.36,DepositLineDetail,,,,"842106",RETAIL,"59","3400-03 Deferred Revenue:Credit Card Fees","49288","2025-10-15",,,,,,,,,,Deposit
"1","1.0","5058.24",DepositLineDetail,"131",Direct,CUSTOMER,"842100",HFTCO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","49302","2025-10-13",,,,,,,,,,Deposit
"2","2.0",-98.22,DepositLineDetail,,,,"842100",HFTCO,"59","3400-03 Deferred Revenue:Credit Card Fees","49302","2025-10-13",,,,,,,,,,Deposit
,,"83.76",,,,,,,,,"49335","2025-10-16",,,#7033,,,"49088",SalesReceipt,"0",,Deposit
,,"30.36",,,,,,,,,"49335","2025-10-16",,,#7035,,,"49124",SalesReceipt,"0",,Deposit
,,"26.18",,,,,,,,,"49335","2025-10-16",,,#7034,,,"49125",SalesReceipt,"0",,Deposit
,,"46.07",,,,,,,,,"49335","2025-10-16",,,#7037,,,"49126",SalesReceipt,"0",,Deposit
,,"135.08",,,,,,,,,"49335","2025-10-16",,,#7036,,,"49127",SalesReceipt,"0",,Deposit
"1","1.0",-8.68,DepositLineDetail,,,,"842106",RETAIL,"210","6070-01 Retail:Credit Card Fees","49335","2025-10-16",,,,,,,,,,Deposit
"1","1.0","8207.06",DepositLineDetail,"131",Direct,CUSTOMER,"842100",HFTCO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","49336","2025-10-14",,,,,,,,,,Deposit
"2","2.0","1906.58",DepositLineDetail,"113",Project Expedition,CUSTOMER,"842100",HFTCO,"14","2300-00 Accounts Receivable","49336","2025-10-14",,,,,,,,,,Deposit
"3","3.0",-196.68,DepositLineDetail,,,,"842100",HFTCO,"59","3400-03 Deferred Revenue:Credit Card Fees","49336","2025-10-14",,,,,,,,,,Deposit
"1","1.0","4754.03",DepositLineDetail,"190",KDirect,CUSTOMER,"842103",KOZICO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","49337","2025-10-14",,,,,,,,,,Deposit
"2","2.0",-94.24,DepositLineDetail,,,,"842103",KOZICO,"59","3400-03 Deferred Revenue:Credit Card Fees","49337","2025-10-14",,,,,,,,,,Deposit
"1","1.0","19.11",DepositLineDetail,,,,"842103",KOZICO,"75","5000-08 Other Revenue","49349","2025-10-15",,,,,,,,,,Deposit
,,"161.12",,,,,,,,,"49359","2025-10-17",,,#7046,,,"49192",SalesReceipt,"0",,Deposit
,,"31.1",,,,,,,,,"49359","2025-10-17",,,#7043,,,"49193",SalesReceipt,"0",,Deposit
,,"104.71",,,,,,,,,"49359","2025-10-17",,,#7042,,,"49194",SalesReceipt,"0",,Deposit
,,"23.04",,,,,,,,,"49359","2025-10-17",,,#7045,,,"49195",SalesReceipt,"0",,Deposit
,,"104.71",,,,,,,,,"49359","2025-10-17",,,#7044,,,"49196",SalesReceipt,"0",,Deposit
,,"31.41",,,,,,,,,"49359","2025-10-17",,,#7039,,,"49197",SalesReceipt,"0",,Deposit
,,"115.18",,,,,,,,,"49359","2025-10-17",,,#7038,,,"49199",SalesReceipt,"0",,Deposit
,,"26.18",,,,,,,,,"49359","2025-10-17",,,#7041,,,"49201",SalesReceipt,"0",,Deposit
,,"31.41",,,,,,,,,"49359","2025-10-17",,,#7048,,,"49202",SalesReceipt,"0",,Deposit
,,"53.4",,,,,,,,,"49359","2025-10-17",,,#7040,,,"49203",SalesReceipt,"0",,Deposit
,,"154.82",,,,,,,,,"49359","2025-10-17",,,#7047,,,"49204",SalesReceipt,"0",,Deposit
"1","1.0",-22.6,DepositLineDetail,,,,"842106",RETAIL,"210","6070-01 Retail:Credit Card Fees","49359","2025-10-17",,,,,,,,,,Deposit
"1","1.0","1512.5",DepositLineDetail,"131",Direct,CUSTOMER,"842100",HFTCO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","49425","2025-10-15",,,,,,,,,,Deposit
"2","2.0",-30.56,DepositLineDetail,,,,"842100",HFTCO,"59","3400-03 Deferred Revenue:Credit Card Fees","49425","2025-10-15",,,,,,,,,,Deposit
"1","1.0","8981.38",DepositLineDetail,"131",Direct,CUSTOMER,"842100",HFTCO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","49426","2025-10-16",,,,,,,,,,Deposit
"2","2.0",-174.15,DepositLineDetail,,,,"842100",HFTCO,"59","3400-03 Deferred Revenue:Credit Card Fees","49426","2025-10-16",,,,,,,,,,Deposit
"1","1.0","2463.25",DepositLineDetail,"190",KDirect,CUSTOMER,"842103",KOZICO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","49427","2025-10-15",,,,,,,,,,Deposit
"2","2.0",-49.52,DepositLineDetail,,,,"842103",KOZICO,"59","3400-03 Deferred Revenue:Credit Card Fees","49427","2025-10-15",,,,,,,,,,Deposit
"1","1.0","999.99",DepositLineDetail,"190",KDirect,CUSTOMER,"842103",KOZICO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","49428","2025-10-16",,,,,,,,,,Deposit
"2","2.0",-19.6,DepositLineDetail,,,,"842103",KOZICO,"59","3400-03 Deferred Revenue:Credit Card Fees","49428","2025-10-16",,,,,,,,,,Deposit
"1","1.0","158.34",DepositLineDetail,"131",Direct,CUSTOMER,"842100",HFTCO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","49453","2025-10-17",,,,,,,,,,Deposit
"2","2.0",-4.5,DepositLineDetail,,,,"842100",HFTCO,"59","3400-03 Deferred Revenue:Credit Card Fees","49453","2025-10-17",,,,,,,,,,Deposit
"1","1.0","12415.82",DepositLineDetail,"131",Direct,CUSTOMER,"842100",HFTCO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","49454","2025-10-18",,,,,,,,,,Deposit
"2","2.0",-239.83,DepositLineDetail,,,,"842100",HFTCO,"59","3400-03 Deferred Revenue:Credit Card Fees","49454","2025-10-18",,,,,,,,,,Deposit
"1","1.0","4203.68",DepositLineDetail,"131",Direct,CUSTOMER,"842100",HFTCO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","49456","2025-10-19",,,,,,,,,,Deposit
"2","2.0",-81.68,DepositLineDetail,,,,"842100",HFTCO,"59","3400-03 Deferred Revenue:Credit Card Fees","49456","2025-10-19",,,,,,,,,,Deposit
"1","1.0","1602.0",DepositLineDetail,"190",KDirect,CUSTOMER,"842103",KOZICO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","49458","2025-10-19",,,,,,,,,,Deposit
"2","2.0",-32.55,DepositLineDetail,,,,"842103",KOZICO,"59","3400-03 Deferred Revenue:Credit Card Fees","49458","2025-10-19",,,,,,,,,,Deposit
"1","1.0","3885.39",DepositLineDetail,"190",KDirect,CUSTOMER,"842103",KOZICO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","49459","2025-10-18",,,,,,,,,,Deposit
"2","2.0",-78.95,DepositLineDetail,,,,"842103",KOZICO,"59","3400-03 Deferred Revenue:Credit Card Fees","49459","2025-10-18",,,,,,,,,,Deposit
"1","1.0","4335.47",DepositLineDetail,"190",KDirect,CUSTOMER,"842103",KOZICO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","49461","2025-10-17",,,,,,,,,,Deposit
"2","2.0",-91.42,DepositLineDetail,,,,"842103",KOZICO,"59","3400-03 Deferred Revenue:Credit Card Fees","49461","2025-10-17",,,,,,,,,,Deposit
,,"76.36",,,,,,,,,"49462","2025-10-20",,,#7050,,,"49198",SalesReceipt,"0",,Deposit
,,"41.86",,,,,,,,,"49462","2025-10-20",,,#7049,,,"49200",SalesReceipt,"0",,Deposit
,,"16.76",,,,,,,,,"49462","2025-10-20",,,#7059,,,"49231",SalesReceipt,"0",,Deposit
,,"33.5",,,,,,,,,"49462","2025-10-20",,,#7056,,,"49232",SalesReceipt,"0",,Deposit
,,"109.95",,,,,,,,,"49462","2025-10-20",,,#7055,,,"49233",SalesReceipt,"0",,Deposit
,,"12.57",,,,,,,,,"49462","2025-10-20",,,#7058,,,"49234",SalesReceipt,"0",,Deposit
,,"52.36",,,,,,,,,"49462","2025-10-20",,,#7057,,,"49235",SalesReceipt,"0",,Deposit
,,"64.92",,,,,,,,,"49462","2025-10-20",,,#7052,,,"49236",SalesReceipt,"0",,Deposit
,,"50.26",,,,,,,,,"49462","2025-10-20",,,#7051,,,"49237",SalesReceipt,"0",,Deposit
,,"106.81",,,,,,,,,"49462","2025-10-20",,,#7054,,,"49238",SalesReceipt,"0",,Deposit
,,"59.64",,,,,,,,,"49462","2025-10-20",,,#7053,,,"49240",SalesReceipt,"0",,Deposit
,,"29.32",,,,,,,,,"49462","2025-10-20",,,#7061,,,"49239",SalesReceipt,"0",,Deposit
,,"54.4",,,,,,,,,"49462","2025-10-20",,,#7060,,,"49241",SalesReceipt,"0",,Deposit
,,"4.19",,,,,,,,,"49462","2025-10-20",,,#7070,,,"49289",SalesReceipt,"0",,Deposit
,,"211.97",,,,,,,,,"49462","2025-10-20",,,#7067,,,"49290",SalesReceipt,"0",,Deposit
,,"65.96",,,,,,,,,"49462","2025-10-20",,,#7066,,,"49291",SalesReceipt,"0",,Deposit
,,"4.19",,,,,,,,,"49462","2025-10-20",,,#7069,,,"49292",SalesReceipt,"0",,Deposit
,,"58.64",,,,,,,,,"49462","2025-10-20",,,#7068,,,"49293",SalesReceipt,"0",,Deposit
,,"74.59",,,,,,,,,"49462","2025-10-20",,,#7063,,,"49294",SalesReceipt,"0",,Deposit
,,"26.18",,,,,,,,,"49462","2025-10-20",,,#7062,,,"49295",SalesReceipt,"0",,Deposit
,,"10.46",,,,,,,,,"49462","2025-10-20",,,#7065,,,"49296",SalesReceipt,"0",,Deposit
,,"64.93",,,,,,,,,"49462","2025-10-20",,,#7064,,,"49298",SalesReceipt,"0",,Deposit
"1","1.0",-36.9,DepositLineDetail,,,,"842106",RETAIL,"210","6070-01 Retail:Credit Card Fees","49462","2025-10-20",,,,,,,,,,Deposit
,,"35.6",,,,,,,,,"49464","2025-10-21",,,#7072,,,"49297",SalesReceipt,"0",,Deposit
,,"33.51",,,,,,,,,"49464","2025-10-21",,,#7071,,,"49299",SalesReceipt,"0",,Deposit
,,"25.12",,,,,,,,,"49464","2025-10-21",,,#7078,,,"49340",SalesReceipt,"0",,Deposit
,,"26.18",,,,,,,,,"49464","2025-10-21",,,#7077,,,"49341",SalesReceipt,"0",,Deposit
,,"8.37",,,,,,,,,"49464","2025-10-21",,,#7080,,,"49342",SalesReceipt,"0",,Deposit
,,"43.98",,,,,,,,,"49464","2025-10-21",,,#7074,,,"49343",SalesReceipt,"0",,Deposit
,,"20.94",,,,,,,,,"49464","2025-10-21",,,#7073,,,"49344",SalesReceipt,"0",,Deposit
,,"12.57",,,,,,,,,"49464","2025-10-21",,,#7076,,,"49345",SalesReceipt,"0",,Deposit
,,"37.7",,,,,,,,,"49464","2025-10-21",,,#7075,,,"49346",SalesReceipt,"0",,Deposit
,,"12.57",,,,,,,,,"49464","2025-10-21",,,#7079,,,"49348",SalesReceipt,"0",,Deposit
"1","1.0",-6.94,DepositLineDetail,,,,"842106",RETAIL,"210","6070-01 Retail:Credit Card Fees","49464","2025-10-21",,,,,,,,,,Deposit
"1","1.0","33685.31",DepositLineDetail,,,,"842100",HFTCO,"124","2108-00 HFT Client Trust Account","49472","2025-10-20",,,,,,,,,,Deposit
"1","1.0","10329.07",DepositLineDetail,,,,"842100",HFTCO,"129","2106-01 HFT Wire Account","49473","2025-10-20",,,,,,,,,,Deposit
"1","1.0","3054.81",DepositLineDetail,,,,"842103",KOZICO,"193","2106-11 KOZI Wire Account","49502","2025-10-20",,,,,,,,,,Deposit
"1","1.0","19167.75",DepositLineDetail,,,,"842103",KOZICO,"191","2108-10 KOZI Client Trust Account","49503","2025-10-20",,,,,,,,,,Deposit
"1","1.0","19.11",DepositLineDetail,,,,"842103",KOZICO,"75","5000-08 Other Revenue","49512","2025-10-21",,,,,,,,,,Deposit
,,"31.41",,,,,,,,,"49513","2025-10-22",,,#7081,,,"49339",SalesReceipt,"0",,Deposit
,,"86.91",,,,,,,,,"49513","2025-10-22",,,#7082,,,"49347",SalesReceipt,"0",,Deposit
,,"82.72",,,,,,,,,"49513","2025-10-22",,,#7087,,,"49354",SalesReceipt,"0",,Deposit
,,"52.36",,,,,,,,,"49513","2025-10-22",,,#7084,,,"49355",SalesReceipt,"0",,Deposit
,,"23.04",,,,,,,,,"49513","2025-10-22",,,#7083,,,"49356",SalesReceipt,"0",,Deposit
,,"210.47",,,,,,,,,"49513","2025-10-22",,,#7086,,,"49357",SalesReceipt,"0",,Deposit
,,"41.86",,,,,,,,,"49513","2025-10-22",,,#7085,,,"49358",SalesReceipt,"0",,Deposit
