"Id","LineNum","Amount","DetailType","SalesItemLineDetail.ItemRef.value","SalesItemLineDetail.ItemRef.name","SalesItemLineDetail.UnitPrice","SalesItemLineDetail.Qty","SalesItemLineDetail.ItemAccountRef.value","SalesItemLineDetail.ItemAccountRef.name","SalesItemLineDetail.TaxCodeRef.value","Parent_Id","TxnDate","DocNumber","Description","SalesItemLineDetail.ServiceDate","SalesItemLineDetail.ClassRef.value","SalesItemLineDetail.ClassRef.name","LinkedTxn[0].TxnId","LinkedTxn[0].TxnType","LinkedTxn[0].TxnLineId","SalesItemLineDetail.MarkupInfo.PercentBased","SalesItemLineDetail.MarkupInfo.Value","SalesItemLineDetail.MarkupInfo.MarkUpIncomeAccountRef.value","SalesItemLineDetail.MarkupInfo.MarkUpIncomeAccountRef.name","GroupLineDetail.GroupItemRef.value","GroupLineDetail.GroupItemRef.name","GroupLineDetail.Quantity","GroupLineDetail.Line[0].Id","GroupLineDetail.Line[0].LineNum","GroupLineDetail.Line[0].Description","GroupLineDetail.Line[0].Amount","GroupLineDetail.Line[0].DetailType","GroupLineDetail.Line[0].SalesItemLineDetail.ServiceDate","GroupLineDetail.Line[0].SalesItemLineDetail.ItemRef.value","GroupLineDetail.Line[0].SalesItemLineDetail.ItemRef.name","GroupLineDetail.Line[0].SalesItemLineDetail.ClassRef.value","GroupLineDetail.Line[0].SalesItemLineDetail.ClassRef.name","GroupLineDetail.Line[0].SalesItemLineDetail.UnitPrice","GroupLineDetail.Line[0].SalesItemLineDetail.Qty","GroupLineDetail.Line[0].SalesItemLineDetail.ItemAccountRef.value","GroupLineDetail.Line[0].SalesItemLineDetail.ItemAccountRef.name","GroupLineDetail.Line[0].SalesItemLineDetail.TaxCodeRef.value","GroupLineDetail.Line[1].Id","GroupLineDetail.Line[1].LineNum","GroupLineDetail.Line[1].Description","GroupLineDetail.Line[1].Amount","GroupLineDetail.Line[1].DetailType","GroupLineDetail.Line[1].SalesItemLineDetail.ServiceDate","GroupLineDetail.Line[1].SalesItemLineDetail.ItemRef.value","GroupLineDetail.Line[1].SalesItemLineDetail.ItemRef.name","GroupLineDetail.Line[1].SalesItemLineDetail.ClassRef.value","GroupLineDetail.Line[1].SalesItemLineDetail.ClassRef.name","GroupLineDetail.Line[1].SalesItemLineDetail.UnitPrice","GroupLineDetail.Line[1].SalesItemLineDetail.Qty","GroupLineDetail.Line[1].SalesItemLineDetail.ItemAccountRef.value","GroupLineDetail.Line[1].SalesItemLineDetail.ItemAccountRef.name","GroupLineDetail.Line[1].SalesItemLineDetail.TaxCodeRef.value","SalesItemLineDetail.TaxClassificationRef.value","Parent_Entity"
"1","1.0","3400.0",SalesItemLineDetail,"12",Cruise Tours- Kona,"3400.0","1.0","70","5000-01 Cruise Tours",NON,"48714","2025-09-30","874046",,"2025-09-30","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"3400.0",SubTotalLineDetail,,,,,,,,"48714","2025-09-30","874046",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","4500.0",SalesItemLineDetail,"12",Cruise Tours- Kona,"4500.0","1.0","70","5000-01 Cruise Tours",NON,"48715","2025-09-30","874047",,"2025-09-30","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"4500.0",SubTotalLineDetail,,,,,,,,"48715","2025-09-30","874047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","3200.0",SalesItemLineDetail,"12",Cruise Tours- Kona,"3200.0","1.0","70","5000-01 Cruise Tours",NON,"48724","2025-09-30","874144",,"2025-09-30","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"3200.0",SubTotalLineDetail,,,,,,,,"48724","2025-09-30","874144",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","369.1",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"369.1","1.0","71","5000-02 FIT Tours",NON,"48725","2025-09-30","874156",,"2025-09-30","842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"369.1",SubTotalLineDetail,,,,,,,,"48725","2025-09-30","874156",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","2454.13",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"2454.13","1.0","71","5000-02 FIT Tours",NON,"48726","2025-09-30","874161",,"2025-09-30","842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"2454.13",SubTotalLineDetail,,,,,,,,"48726","2025-09-30","874161",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","709.93",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"709.93","1.0","71","5000-02 FIT Tours",NON,"48727","2025-09-30","874164",,"2025-09-30","842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"709.93",SubTotalLineDetail,,,,,,,,"48727","2025-09-30","874164",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","3064.81",SalesItemLineDetail,"79",Signature- Private Tours,"3064.81","1.0","74","5000-05 Signature - Private Tours",NON,"48728","2025-09-30","874187",Aaron Jameson,"2025-09-30","842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"3064.81",SubTotalLineDetail,,,,,,,,"48728","2025-09-30","874187",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","3302.27",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"3302.27","1.0","71","5000-02 FIT Tours",NON,"48729","2025-09-30","874189",,"2025-09-30","842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"3302.27",SubTotalLineDetail,,,,,,,,"48729","2025-09-30","874189",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","738.2",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"738.2","1.0","71","5000-02 FIT Tours",NON,"48730","2025-09-30","874190",,"2025-09-30","842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"738.2",SubTotalLineDetail,,,,,,,,"48730","2025-09-30","874190",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","544.5",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"544.5","1.0","71","5000-02 FIT Tours",NON,"48731","2025-09-30","874191",,"2025-09-30","842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"2","2.0","13.0",SalesItemLineDetail,"98",Wire Fee,"13.0","1.0","117","8010-00 General & Admin Expenses:Bank Fees",NON,"48731","2025-09-30","874191",,"2025-09-30","842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"557.5",SubTotalLineDetail,,,,,,,,"48731","2025-09-30","874191",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","3536.63",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"3536.63","1.0","71","5000-02 FIT Tours",NON,"48732","2025-09-30","874194",,"2025-09-30","842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"3536.63",SubTotalLineDetail,,,,,,,,"48732","2025-09-30","874194",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","5717.14",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"5717.14","1.0","71","5000-02 FIT Tours",NON,"48733","2025-09-30","874195",,"2025-09-30","842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"5717.14",SubTotalLineDetail,,,,,,,,"48733","2025-09-30","874195",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","369.1",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"369.1","1.0","71","5000-02 FIT Tours",NON,"48734","2025-09-30","874198",,"2025-09-30","842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"369.1",SubTotalLineDetail,,,,,,,,"48734","2025-09-30","874198",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"8060.4",SubTotalLineDetail,,,,,,,,"48743","2025-09-15","847452",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","8060.4",SalesItemLineDetail,"137",Groups-Tours,"22271.87","0.3619094","72","5000-03 Group Tours",NON,"48743","2025-09-15","847452",Medtronic,"2025-09-15","842100",HFTCO,"44508",Estimate,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","11890.63",SalesItemLineDetail,"137",Groups-Tours,"22271.87","0.5338856","72","5000-03 Group Tours",NON,"48744","2025-09-15","870534",Medtronic,"2025-09-15","842100",HFTCO,"44508",Estimate,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"11890.63",SubTotalLineDetail,,,,,,,,"48744","2025-09-15","870534",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","14381.1",SalesItemLineDetail,,,,,"20","2500-00 Prepaid Expenses",NON,"48751","2025-09-30","870535",National Interstate,"2025-09-01","842100",HFTCO,"48749",ReimburseCharge,"1",False,"14381.1","20","2500-00 Prepaid Expenses",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"14381.1",SubTotalLineDetail,,,,,,,,"48751","2025-09-30","870535",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","48.17",SalesItemLineDetail,,,,,"110",General & Admin Expenses:Marketing:Cost of Sales,NON,"48755","2025-08-31","870536",Mail chimp,"2025-08-21","842100",HFTCO,"48315",ReimburseCharge,"1",False,"48.17","110",General & Admin Expenses:Marketing:Cost of Sales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"2","2.0","131.91",SalesItemLineDetail,,,,,"110",General & Admin Expenses:Marketing:Cost of Sales,NON,"48755","2025-08-31","870536",Adobe,"2025-08-25","842100",HFTCO,"48328",ReimburseCharge,"1",False,"131.91","110",General & Admin Expenses:Marketing:Cost of Sales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"3","3.0","149.5",SalesItemLineDetail,,,,,"114","7085-00 General & Admin Expenses:Dues & Subscriptions",NON,"48755","2025-08-31","870536",SHRM Membership,"2025-08-31","842100",HFTCO,"48317",ReimburseCharge,"1",False,"149.5","114","7085-00 General & Admin Expenses:Dues & Subscriptions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"329.58",SubTotalLineDetail,,,,,,,,"48755","2025-08-31","870536",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","502.32",SalesItemLineDetail,,,,,"188","6040-11 Tours:Labor:Fringe Benefits:Fleet",NON,"48756","2025-09-30","870537",Matt Costa- Fleet,"2025-09-01","842100",HFTCO,"46963",ReimburseCharge,"1",False,"502.32","188","6040-11 Tours:Labor:Fringe Benefits:Fleet",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"2","2.0","159.75",SalesItemLineDetail,,,,,"114","7085-00 General & Admin Expenses:Dues & Subscriptions",NON,"48756","2025-09-30","870537",Verizon Connect,"2025-09-01","842100",HFTCO,"47379",ReimburseCharge,"1",False,"159.75","114","7085-00 General & Admin Expenses:Dues & Subscriptions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"3","3.0","678.01",SalesItemLineDetail,,,,,"109",General & Admin Expenses:Marketing:Advertising,NON,"48756","2025-09-30","870537","Invoice for advertising services from Savvy360, LLC to Hawaii Forest & Trail","2025-09-01","842100",HFTCO,"47556",ReimburseCharge,"1",False,"678.01","109",General & Admin Expenses:Marketing:Advertising,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"4","4.0","1850.0",SalesItemLineDetail,,,,,"109",General & Admin Expenses:Marketing:Advertising,NON,"48756","2025-09-30","870537",Invoice for marketing and web development services for Hawaii Forest & Trail and Kohala Zipline,"2025-09-01","842100",HFTCO,"47558",ReimburseCharge,"1",False,"1850.0","109",General & Admin Expenses:Marketing:Advertising,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"4930.0",SubTotalLineDetail,,,,,,,,"48824","2025-10-01","876803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"184.55",SubTotalLineDetail,,,,,,,,"48881","2025-03-04","856251",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"3424.43",SubTotalLineDetail,,,,,,,,"48888","2025-05-13","20250513",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","2325.43",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"2325.43","1.0","71","5000-02 FIT Tours",NON,"49368","2025-10-15","881638",,"2025-10-15","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"5","5.0","81.2",SalesItemLineDetail,,,,,"91",General & Admin Expenses:Rents:Vehicle and Equipment Rent,NON,"48756","2025-09-30","870537",RIcoh,"2025-09-01","842100",HFTCO,"47914",ReimburseCharge,"1",False,"81.2","91",General & Admin Expenses:Rents:Vehicle and Equipment Rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"6","6.0","36.34",SalesItemLineDetail,,,,,"101",General & Admin Expenses:Supplies:General,NON,"48756","2025-09-30","870537",Ricoh Prints,"2025-09-01","842100",HFTCO,"47915",ReimburseCharge,"1",False,"36.34","101",General & Admin Expenses:Supplies:General,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"7","7.0","75.0",SalesItemLineDetail,,,,,"109",General & Admin Expenses:Marketing:Advertising,NON,"48756","2025-09-30","870537",YELPINC* 855-380-9357,"2025-09-01","842100",HFTCO,"48330",ReimburseCharge,"1",False,"75.0","109",General & Admin Expenses:Marketing:Advertising,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"8","8.0","41.6",SalesItemLineDetail,,,,,"110",General & Admin Expenses:Marketing:Cost of Sales,NON,"48756","2025-09-30","870537",WEB*NETWORKSOLUTIONS - 6677,"2025-09-02","842100",HFTCO,"47704",ReimburseCharge,"1",False,"41.6","110",General & Admin Expenses:Marketing:Cost of Sales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"9","9.0","73.68",SalesItemLineDetail,,,,,"114","7085-00 General & Admin Expenses:Dues & Subscriptions",NON,"48756","2025-09-30","870537",Intuit,"2025-09-03","842100",HFTCO,"47583",ReimburseCharge,"1",False,"73.68","114","7085-00 General & Admin Expenses:Dues & Subscriptions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"10","10.0","98.49",SalesItemLineDetail,,,,,"151","6020-00 Tours:Catering",NON,"48756","2025-09-30","870537","Invoice from Christines Deli to Trails for Large Trails, due on 10/03/2025","2025-09-03","842100",HFTCO,"47856",ReimburseCharge,"1",False,"98.49","151","6020-00 Tours:Catering",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"11","11.0","298.68",SalesItemLineDetail,,,,,"175",General & Admin Expenses:Repairs & Maintenance:Auto R&M,NON,"48756","2025-09-30","870537",Towing Tracktor to Zipline,"2025-09-03","842100",HFTCO,"48222",ReimburseCharge,"1",False,"298.68","175",General & Admin Expenses:Repairs & Maintenance:Auto R&M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"12","12.0","125.66",SalesItemLineDetail,,,,,"104","7000-00 General & Admin Expenses:Professional Fees",NON,"48756","2025-09-30","870537",Invoice for annual renewal of 20 Emsisoft Licenses from 808 Computers to Hawaii Forest and Trail,"2025-09-04","842100",HFTCO,"47910",ReimburseCharge,"1",False,"125.66","104","7000-00 General & Admin Expenses:Professional Fees",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"13","13.0","22.46",SalesItemLineDetail,,,,,"101",General & Admin Expenses:Supplies:General,NON,"48756","2025-09-30","870537",copy paper 1/2 box to KOZI,"2025-09-04","842100",HFTCO,"47970",ReimburseCharge,"1",False,"22.46","101",General & Admin Expenses:Supplies:General,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"14","14.0","70.35",SalesItemLineDetail,,,,,"151","6020-00 Tours:Catering",NON,"48756","2025-09-30","870537","Invoice from Christines Deli to Trails for Large Trails, due on 10/07/2025","2025-09-07","842100",HFTCO,"47902",ReimburseCharge,"1",False,"70.35","151","6020-00 Tours:Catering",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"15","15.0","1539.03",SalesItemLineDetail,,,,,"93",General & Admin Expenses:Repairs & Maintenance:Equipment,NON,"48756","2025-09-30","870537",LOWES #01561*- KOZI breakroom and desk updates,"2025-09-08","842100",HFTCO,"48046",ReimburseCharge,"1",False,"1539.03","93",General & Admin Expenses:Repairs & Maintenance:Equipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"8103.82",SubTotalLineDetail,,,,,,,,"48756","2025-09-30","870537",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"155.5",SubTotalLineDetail,,,,,,,,"48757","2025-09-30","870538",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"68.6",SubTotalLineDetail,,,,,,,,"48758","2025-09-30","870539",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","4930.0",SalesItemLineDetail,"12",Cruise Tours- Kona,"4930.0","1.0","70","5000-01 Cruise Tours",NON,"48824","2025-10-01","876803",,"2025-10-01","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"16","16.0","126.63",SalesItemLineDetail,,,,,"151","6020-00 Tours:Catering",NON,"48756","2025-09-30","870537","Invoice from Christines Deli for 13 Large Trails sandwiches, total $182.91, due 10/11/2025","2025-09-11","842100",HFTCO,"48116",ReimburseCharge,"1",False,"126.63","151","6020-00 Tours:Catering",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"17","17.0","344.5",SalesItemLineDetail,,,,,"86","6055-00 General & Admin Expenses:Education & Seminars",NON,"48756","2025-09-30","870537",EVENT FEE 2025 HAWAII - 4133- HTA conference Cindy,"2025-09-11","842100",HFTCO,"48216",ReimburseCharge,"1",False,"344.5","86","6055-00 General & Admin Expenses:Education & Seminars",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"18","18.0","28.74",SalesItemLineDetail,,,,,"98",General & Admin Expenses:Research & Development:New Tour Development,NON,"48756","2025-09-30","870537",THE UPS STORE 4953 - 9187- Shipping for new project,"2025-09-12","842100",HFTCO,"48218",ReimburseCharge,"1",False,"28.74","98",General & Admin Expenses:Research & Development:New Tour Development,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"19","19.0","140.7",SalesItemLineDetail,,,,,"151","6020-00 Tours:Catering",NON,"48756","2025-09-30","870537","Invoice from Christines Deli to Trails for Large Trails service, total due $1,195.95","2025-09-14","842100",HFTCO,"48201",ReimburseCharge,"1",False,"140.7","151","6020-00 Tours:Catering",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"20","20.0","42.21",SalesItemLineDetail,,,,,"151","6020-00 Tours:Catering",NON,"48756","2025-09-30","870537","Invoice from Christines Deli to Trails for Large Trails service, total amount $900.48, due on 10/15/2025.","2025-09-15","842100",HFTCO,"48203",ReimburseCharge,"1",False,"42.21","151","6020-00 Tours:Catering",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"21","21.0","126.63",SalesItemLineDetail,,,,,"151","6020-00 Tours:Catering",NON,"48756","2025-09-30","870537","Invoice from Christines Deli to Trails for food items totaling $247.23, due on 10/18/2025","2025-09-18","842100",HFTCO,"48423",ReimburseCharge,"1",False,"126.63","151","6020-00 Tours:Catering",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"22","22.0","140.7",SalesItemLineDetail,,,,,"151","6020-00 Tours:Catering",NON,"48756","2025-09-30","870537","Invoice from Christines Deli to Trails for Large Trails service, total amount $872.34, due on 10/22/2025.","2025-09-22","842100",HFTCO,"48470",ReimburseCharge,"1",False,"140.7","151","6020-00 Tours:Catering",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"23","23.0","70.35",SalesItemLineDetail,,,,,"151","6020-00 Tours:Catering",NON,"48756","2025-09-30","870537","Invoice from Christines Deli to Trails for Large Trails, due 10/24/2025","2025-09-24","842100",HFTCO,"48507",ReimburseCharge,"1",False,"70.35","151","6020-00 Tours:Catering",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"24","24.0","257.04",SalesItemLineDetail,,,,,"114","7085-00 General & Admin Expenses:Dues & Subscriptions",NON,"48756","2025-09-30","870537","19 Users","2025-09-24","842100",HFTCO,"48511",ReimburseCharge,"1",False,"257.04","114","7085-00 General & Admin Expenses:Dues & Subscriptions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"25","25.0","126.63",SalesItemLineDetail,,,,,"151","6020-00 Tours:Catering",NON,"48756","2025-09-30","870537","Invoice from Christines Deli to Trails for food items totaling $1,129.62","2025-09-25","842100",HFTCO,"48644",ReimburseCharge,"1",False,"126.63","151","6020-00 Tours:Catering",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"2325.43",SubTotalLineDetail,,,,,,,,"49368","2025-10-15","881638",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","939.28",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"939.28","1.0","71","5000-02 FIT Tours",NON,"49369","2025-10-15","881641",,"2025-10-15","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"939.28",SubTotalLineDetail,,,,,,,,"49369","2025-10-15","881641",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","1251.84",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"1251.84","1.0","71","5000-02 FIT Tours",NON,"49370","2025-10-15","881644",,"2025-10-15","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"26","26.0","1047.12",SalesItemLineDetail,,,,,"104","7000-00 General & Admin Expenses:Professional Fees",NON,"48756","2025-09-30","870537",Invoice for monthly IT service contract from 808 Computers to Hawaii Forest and Trail for September 2025.,"2025-09-30","842100",HFTCO,"48646",ReimburseCharge,"1",False,"1047.12","104","7000-00 General & Admin Expenses:Professional Fees",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","155.5",SalesItemLineDetail,,,,,"118","8020-00 General & Admin Expenses:Postage & Delivery",NON,"48757","2025-09-30","870538",stamps,"2025-09-26","842103",KOZICO,"48695",ReimburseCharge,"1",False,"155.5","118","8020-00 General & Admin Expenses:Postage & Delivery",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","68.6",SalesItemLineDetail,,,,,"106","7015-00 General & Admin Expenses:Telephone & Internet",NON,"48758","2025-09-30","870539","2 retail ipads","2025-09-01","842100",HFTCO,"48251",ReimburseCharge,"1",False,"68.6","106","7015-00 General & Admin Expenses:Telephone & Internet",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","184.55",SalesItemLineDetail,"15",Deposits/Retainer,"184.55","1.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"48881","2025-03-04","856251",Southeast Toyota,,"842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","3424.43",SalesItemLineDetail,"134",HFT Transfers,"3424.43","1.0","18",Intercompany:Transfer Account - HFT/KOZI,NON,"48888","2025-05-13","20250513",,,"842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","477.36",SalesItemLineDetail,"874",Catering Extras,"477.36","1.0","151","6020-00 Tours:Catering",NON,"49033","2025-09-30","874188",Z&D Catering Extras-78 pax,"2025-09-30","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"2","2.0","23.55",SalesItemLineDetail,,,,,"111","7070-00 General & Admin Expenses:Travel",NON,"49033","2025-09-30","874188",SQ *LAURO ORDONA - 4133- Taxi- HTA conf.,"2025-09-23","842100",HFTCO,"48990",ReimburseCharge,"1",False,"23.55","111","7070-00 General & Admin Expenses:Travel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"3","3.0","234.75",SalesItemLineDetail,,,,,"111","7070-00 General & Admin Expenses:Travel",NON,"49033","2025-09-30","874188",HTA Conf- Hotel,"2025-09-23","842100",HFTCO,"48995",ReimburseCharge,"1",False,"234.75","111","7070-00 General & Admin Expenses:Travel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"4","4.0","117.37",SalesItemLineDetail,,,,,"111","7070-00 General & Admin Expenses:Travel",NON,"49033","2025-09-30","874188",HTA Conf. hotel,"2025-09-23","842100",HFTCO,"49001",ReimburseCharge,"1",False,"117.37","111","7070-00 General & Admin Expenses:Travel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"5","5.0","47.4",SalesItemLineDetail,,,,,"111","7070-00 General & Admin Expenses:Travel",NON,"49033","2025-09-30","874188",HAWAIIANXXXXXXXXXXXXXX - 4133- Jason HNL- KOA,"2025-09-24","842100",HFTCO,"48992",ReimburseCharge,"1",False,"47.4","111","7070-00 General & Admin Expenses:Travel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"6","6.0","16.15",SalesItemLineDetail,,,,,"112","7075-00 General & Admin Expenses:Meals & Entertainment",NON,"49033","2025-09-30","874188",STARBUCKS 27858 - 4133- HTA conf.,"2025-09-24","842100",HFTCO,"48993",ReimburseCharge,"1",False,"16.15","112","7075-00 General & Admin Expenses:Meals & Entertainment",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
