"Id","LineNum","Description","Amount","DetailType","SalesItemLineDetail.ItemRef.value","SalesItemLineDetail.ItemRef.name","SalesItemLineDetail.ClassRef.value","SalesItemLineDetail.ClassRef.name","SalesItemLineDetail.UnitPrice","SalesItemLineDetail.Qty","SalesItemLineDetail.ItemAccountRef.value","SalesItemLineDetail.ItemAccountRef.name","SalesItemLineDetail.TaxCodeRef.value","Parent_Id","TxnDate","DocNumber","SalesItemLineDetail.TaxClassificationRef.value","Parent_Entity"
"5","5.0",,"30.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"30.0","1.0","77","5000-12 Retail Store Revenue",TAX,"47874","2025-09-08",#6876,EUC-09020802-V1-00120000,SalesReceipt
"6","6.0",,"60.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"30.0","2.0","77","5000-12 Retail Store Revenue",TAX,"47874","2025-09-08",#6876,EUC-09020802-V1-00120000,SalesReceipt
"7","7.0",,"30.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"30.0","1.0","77","5000-12 Retail Store Revenue",TAX,"47874","2025-09-08",#6876,EUC-09020802-V1-00120000,SalesReceipt
"8","8.0",,"28.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"28.0","1.0","77","5000-12 Retail Store Revenue",TAX,"47874","2025-09-08",#6876,EUC-09020802-V1-00120000,SalesReceipt
,,,"252.0",SubTotalLineDetail,,,,,,,,,,"47874","2025-09-08",#6876,,SalesReceipt
"1","1.0",,"51.95",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"51.95","1.0","77","5000-12 Retail Store Revenue",TAX,"47873","2025-09-08",#6877,EUC-09020802-V1-00120000,SalesReceipt
,,,"51.95",SubTotalLineDetail,,,,,,,,,,"47873","2025-09-08",#6877,,SalesReceipt
"1","1.0",,"12.99",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"12.99","1.0","77","5000-12 Retail Store Revenue",TAX,"47877","2025-09-08",#6866,EUC-09020802-V1-00120000,SalesReceipt
,,,"12.99",SubTotalLineDetail,,,,,,,,,,"47877","2025-09-08",#6866,,SalesReceipt
"1","1.0",,"10.99",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"10.99","1.0","77","5000-12 Retail Store Revenue",TAX,"47876","2025-09-08",#6867,EUC-09020802-V1-00120000,SalesReceipt
,,,"10.99",SubTotalLineDetail,,,,,,,,,,"47876","2025-09-08",#6867,,SalesReceipt
"1","1.0",,"4.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"4.0","1.0","77","5000-12 Retail Store Revenue",TAX,"47875","2025-09-08",#6875,EUC-09020802-V1-00120000,SalesReceipt
,,,"4.0",SubTotalLineDetail,,,,,,,,,,"47875","2025-09-08",#6875,,SalesReceipt
"1","1.0",,"22.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"22.0","1.0","77","5000-12 Retail Store Revenue",TAX,"47881","2025-09-08",#6874,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"30.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"30.0","1.0","77","5000-12 Retail Store Revenue",TAX,"47881","2025-09-08",#6874,EUC-09020802-V1-00120000,SalesReceipt
,,,"52.0",SubTotalLineDetail,,,,,,,,,,"47881","2025-09-08",#6874,,SalesReceipt
"1","1.0",,"69.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"69.0","1.0","77","5000-12 Retail Store Revenue",TAX,"47880","2025-09-05",#6863,EUC-09020802-V1-00120000,SalesReceipt
,,,"69.0",SubTotalLineDetail,,,,,,,,,,"47880","2025-09-05",#6863,,SalesReceipt
"1","1.0",,"10.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"10.0","1.0","77","5000-12 Retail Store Revenue",TAX,"47879","2025-09-08",#6868,EUC-09020802-V1-00120000,SalesReceipt
,,,"10.0",SubTotalLineDetail,,,,,,,,,,"47879","2025-09-08",#6868,,SalesReceipt
"1","1.0",,"3.25",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"3.25","1.0","77","5000-12 Retail Store Revenue",TAX,"47878","2025-09-08",#6869,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"50.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"50.0","1.0","77","5000-12 Retail Store Revenue",TAX,"47878","2025-09-08",#6869,EUC-09020802-V1-00120000,SalesReceipt
,,,"53.25",SubTotalLineDetail,,,,,,,,,,"47878","2025-09-08",#6869,,SalesReceipt
"1","1.0",,"19.99",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"19.99","1.0","77","5000-12 Retail Store Revenue",TAX,"47885","2025-09-08",#6872,EUC-09020802-V1-00120000,SalesReceipt
,,,"19.99",SubTotalLineDetail,,,,,,,,,,"47885","2025-09-08",#6872,,SalesReceipt
"1","1.0",,"36.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"36.0","1.0","77","5000-12 Retail Store Revenue",TAX,"47884","2025-09-05",#6865,EUC-09020802-V1-00120000,SalesReceipt
,,,"36.0",SubTotalLineDetail,,,,,,,,,,"47884","2025-09-05",#6865,,SalesReceipt
"1","1.0",,"39.99",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"39.99","1.0","77","5000-12 Retail Store Revenue",TAX,"47883","2025-09-08",#6873,EUC-09020802-V1-00120000,SalesReceipt
,,,"39.99",SubTotalLineDetail,,,,,,,,,,"47883","2025-09-08",#6873,,SalesReceipt
"1","1.0",,"9.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"9.0","1.0","77","5000-12 Retail Store Revenue",TAX,"47882","2025-09-05",#6862,EUC-09020802-V1-00120000,SalesReceipt
,,,"9.0",SubTotalLineDetail,,,,,,,,,,"47882","2025-09-05",#6862,,SalesReceipt
"1","1.0",,"30.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"30.0","1.0","77","5000-12 Retail Store Revenue",TAX,"47887","2025-09-08",#6871,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"30.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"30.0","1.0","77","5000-12 Retail Store Revenue",TAX,"47887","2025-09-08",#6871,EUC-09020802-V1-00120000,SalesReceipt
,,,"60.0",SubTotalLineDetail,,,,,,,,,,"47887","2025-09-08",#6871,,SalesReceipt
"1","1.0",,"10.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"10.0","1.0","77","5000-12 Retail Store Revenue",TAX,"47886","2025-09-05",#6864,EUC-09020802-V1-00120000,SalesReceipt
,,,"10.0",SubTotalLineDetail,,,,,,,,,,"47886","2025-09-05",#6864,,SalesReceipt
"1","1.0",,"4.79",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"4.79","1.0","77","5000-12 Retail Store Revenue",TAX,"47888","2025-09-08",#6870,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"44.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"22.0","2.0","77","5000-12 Retail Store Revenue",TAX,"47888","2025-09-08",#6870,EUC-09020802-V1-00120000,SalesReceipt
"3","3.0",,"4.79",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"4.79","1.0","77","5000-12 Retail Store Revenue",TAX,"47888","2025-09-08",#6870,EUC-09020802-V1-00120000,SalesReceipt
"4","4.0",,"30.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"30.0","1.0","77","5000-12 Retail Store Revenue",TAX,"47888","2025-09-08",#6870,EUC-09020802-V1-00120000,SalesReceipt
,,,"83.58",SubTotalLineDetail,,,,,,,,,,"47888","2025-09-08",#6870,,SalesReceipt
"1","1.0",,"4.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"4.0","1.0","77","5000-12 Retail Store Revenue",TAX,"47948","2025-09-09",#6880,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"40.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"20.0","2.0","77","5000-12 Retail Store Revenue",TAX,"47948","2025-09-09",#6880,EUC-09020802-V1-00120000,SalesReceipt
,,,"44.0",SubTotalLineDetail,,,,,,,,,,"47948","2025-09-09",#6880,,SalesReceipt
"1","1.0",,"4.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"4.0","1.0","77","5000-12 Retail Store Revenue",TAX,"47964","2025-09-10",#6882,EUC-09020802-V1-00120000,SalesReceipt
,,,"4.0",SubTotalLineDetail,,,,,,,,,,"47964","2025-09-10",#6882,,SalesReceipt
"1","1.0",,"20.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"20.0","1.0","77","5000-12 Retail Store Revenue",TAX,"47967","2025-09-10",#6883,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"12.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"4.0","3.0","77","5000-12 Retail Store Revenue",TAX,"47967","2025-09-10",#6883,EUC-09020802-V1-00120000,SalesReceipt
,,,"32.0",SubTotalLineDetail,,,,,,,,,,"47967","2025-09-10",#6883,,SalesReceipt
"1","1.0",,"12.6",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"6.3","2.0","77","5000-12 Retail Store Revenue",TAX,"47966","2025-09-10",#6884,EUC-09020802-V1-00120000,SalesReceipt
,,,"12.6",SubTotalLineDetail,,,,,,,,,,"47966","2025-09-10",#6884,,SalesReceipt
"1","1.0",,"4.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"4.0","1.0","77","5000-12 Retail Store Revenue",TAX,"47965","2025-09-10",#6881,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"4.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"4.0","1.0","77","5000-12 Retail Store Revenue",TAX,"47965","2025-09-10",#6881,EUC-09020802-V1-00120000,SalesReceipt
,,,"8.0",SubTotalLineDetail,,,,,,,,,,"47965","2025-09-10",#6881,,SalesReceipt
"1","1.0",,"39.99",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"39.99","1.0","77","5000-12 Retail Store Revenue",TAX,"48060","2025-09-11",#6893,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"12.99",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"12.99","1.0","77","5000-12 Retail Store Revenue",TAX,"48060","2025-09-11",#6893,EUC-09020802-V1-00120000,SalesReceipt
,,,"52.98",SubTotalLineDetail,,,,,,,,,,"48060","2025-09-11",#6893,,SalesReceipt
"1","1.0",,"119.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"119.0","1.0","77","5000-12 Retail Store Revenue",TAX,"48064","2025-09-11",#6891,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"69.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"69.0","1.0","77","5000-12 Retail Store Revenue",TAX,"48064","2025-09-11",#6891,EUC-09020802-V1-00120000,SalesReceipt
"3","3.0",,"28.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"28.0","1.0","77","5000-12 Retail Store Revenue",TAX,"48064","2025-09-11",#6891,EUC-09020802-V1-00120000,SalesReceipt
,,,"216.0",SubTotalLineDetail,,,,,,,,,,"48064","2025-09-11",#6891,,SalesReceipt
"1","1.0",,"18.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"18.0","1.0","77","5000-12 Retail Store Revenue",TAX,"48063","2025-09-11",#6892,EUC-09020802-V1-00120000,SalesReceipt
,,,"18.0",SubTotalLineDetail,,,,,,,,,,"48063","2025-09-11",#6892,,SalesReceipt
"1","1.0",,"22.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"22.0","1.0","77","5000-12 Retail Store Revenue",TAX,"48062","2025-09-11",#6889,EUC-09020802-V1-00120000,SalesReceipt
,,,"22.0",SubTotalLineDetail,,,,,,,,,,"48062","2025-09-11",#6889,,SalesReceipt
"1","1.0",,"30.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"30.0","1.0","77","5000-12 Retail Store Revenue",TAX,"48061","2025-09-11",#6890,EUC-09020802-V1-00120000,SalesReceipt
,,,"30.0",SubTotalLineDetail,,,,,,,,,,"48061","2025-09-11",#6890,,SalesReceipt
"1","1.0",,"30.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"30.0","1.0","77","5000-12 Retail Store Revenue",TAX,"48066","2025-09-11",#6885,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"25.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"25.0","1.0","77","5000-12 Retail Store Revenue",TAX,"48066","2025-09-11",#6885,EUC-09020802-V1-00120000,SalesReceipt
,,,"55.0",SubTotalLineDetail,,,,,,,,,,"48066","2025-09-11",#6885,,SalesReceipt
"1","1.0",,"24.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"24.0","1.0","77","5000-12 Retail Store Revenue",TAX,"48065","2025-09-11",#6886,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"22.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"22.0","1.0","77","5000-12 Retail Store Revenue",TAX,"48065","2025-09-11",#6886,EUC-09020802-V1-00120000,SalesReceipt
,,,"46.0",SubTotalLineDetail,,,,,,,,,,"48065","2025-09-11",#6886,,SalesReceipt
"1","1.0",,"10.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"10.0","1.0","77","5000-12 Retail Store Revenue",TAX,"48068","2025-09-11",#6894,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"10.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"10.0","1.0","77","5000-12 Retail Store Revenue",TAX,"48068","2025-09-11",#6894,EUC-09020802-V1-00120000,SalesReceipt
,,,"20.0",SubTotalLineDetail,,,,,,,,,,"48068","2025-09-11",#6894,,SalesReceipt
"1","1.0",,"45.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"45.0","1.0","77","5000-12 Retail Store Revenue",TAX,"48067","2025-09-11",#6887,EUC-09020802-V1-00120000,SalesReceipt
,,,"45.0",SubTotalLineDetail,,,,,,,,,,"48067","2025-09-11",#6887,,SalesReceipt
"1","1.0",,"9.99",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"9.99","1.0","77","5000-12 Retail Store Revenue",TAX,"48069","2025-09-11",#6888,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"20.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"4.0","5.0","77","5000-12 Retail Store Revenue",TAX,"48069","2025-09-11",#6888,EUC-09020802-V1-00120000,SalesReceipt
"3","3.0",,"25.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"25.0","1.0","77","5000-12 Retail Store Revenue",TAX,"48069","2025-09-11",#6888,EUC-09020802-V1-00120000,SalesReceipt
,,,"54.99",SubTotalLineDetail,,,,,,,,,,"48069","2025-09-11",#6888,,SalesReceipt
"1","1.0",,"4.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"4.0","1.0","77","5000-12 Retail Store Revenue",TAX,"48099","2025-09-13",#6910,EUC-09020802-V1-00120000,SalesReceipt
,,,"4.0",SubTotalLineDetail,,,,,,,,,,"48099","2025-09-13",#6910,,SalesReceipt
"1","1.0",,"46.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"46.0","1.0","77","5000-12 Retail Store Revenue",TAX,"48101","2025-09-13",#6908,EUC-09020802-V1-00120000,SalesReceipt
,,,"46.0",SubTotalLineDetail,,,,,,,,,,"48101","2025-09-13",#6908,,SalesReceipt
"1","1.0",,"10.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"10.0","1.0","77","5000-12 Retail Store Revenue",TAX,"48100","2025-09-13",#6909,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"10.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"10.0","1.0","77","5000-12 Retail Store Revenue",TAX,"48100","2025-09-13",#6909,EUC-09020802-V1-00120000,SalesReceipt
,,,"20.0",SubTotalLineDetail,,,,,,,,,,"48100","2025-09-13",#6909,,SalesReceipt
"1","1.0",,"20.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"10.0","2.0","77","5000-12 Retail Store Revenue",TAX,"48103","2025-09-12",#6900,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"10.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"10.0","1.0","77","5000-12 Retail Store Revenue",TAX,"48103","2025-09-12",#6900,EUC-09020802-V1-00120000,SalesReceipt
,,,"30.0",SubTotalLineDetail,,,,,,,,,,"48103","2025-09-12",#6900,,SalesReceipt
"1","1.0",,"22.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"22.0","1.0","77","5000-12 Retail Store Revenue",TAX,"48102","2025-09-13",#6903,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"25.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"25.0","1.0","77","5000-12 Retail Store Revenue",TAX,"48102","2025-09-13",#6903,EUC-09020802-V1-00120000,SalesReceipt
"3","3.0",,"8.99",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"8.99","1.0","77","5000-12 Retail Store Revenue",TAX,"48102","2025-09-13",#6903,EUC-09020802-V1-00120000,SalesReceipt
"4","4.0",,"10.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"10.0","1.0","77","5000-12 Retail Store Revenue",TAX,"48102","2025-09-13",#6903,EUC-09020802-V1-00120000,SalesReceipt
"5","5.0",,"25.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"25.0","1.0","77","5000-12 Retail Store Revenue",TAX,"48102","2025-09-13",#6903,EUC-09020802-V1-00120000,SalesReceipt
,,,"90.99",SubTotalLineDetail,,,,,,,,,,"48102","2025-09-13",#6903,,SalesReceipt
"1","1.0",,"7.5",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"7.5","1.0","77","5000-12 Retail Store Revenue",TAX,"48106","2025-09-12",#6901,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"10.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"10.0","1.0","77","5000-12 Retail Store Revenue",TAX,"48106","2025-09-12",#6901,EUC-09020802-V1-00120000,SalesReceipt
"3","3.0",,"20.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"10.0","2.0","77","5000-12 Retail Store Revenue",TAX,"48106","2025-09-12",#6901,EUC-09020802-V1-00120000,SalesReceipt
,,,"37.5",SubTotalLineDetail,,,,,,,,,,"48106","2025-09-12",#6901,,SalesReceipt
"1","1.0",,"3.5",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"3.5","1.0","77","5000-12 Retail Store Revenue",TAX,"48105","2025-09-12",#6902,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"8.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"4.0","2.0","77","5000-12 Retail Store Revenue",TAX,"48105","2025-09-12",#6902,EUC-09020802-V1-00120000,SalesReceipt
"3","3.0",,"10.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"10.0","1.0","77","5000-12 Retail Store Revenue",TAX,"48105","2025-09-12",#6902,EUC-09020802-V1-00120000,SalesReceipt
,,,"21.5",SubTotalLineDetail,,,,,,,,,,"48105","2025-09-12",#6902,,SalesReceipt
"1","1.0",,"10.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"10.0","1.0","77","5000-12 Retail Store Revenue",TAX,"48104","2025-09-12",#6899,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"10.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"10.0","1.0","77","5000-12 Retail Store Revenue",TAX,"48104","2025-09-12",#6899,EUC-09020802-V1-00120000,SalesReceipt
,,,"20.0",SubTotalLineDetail,,,,,,,,,,"48104","2025-09-12",#6899,,SalesReceipt
"1","1.0",,"25.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"25.0","1.0","77","5000-12 Retail Store Revenue",TAX,"48108","2025-09-13",#6907,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"8.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"4.0","2.0","77","5000-12 Retail Store Revenue",TAX,"48108","2025-09-13",#6907,EUC-09020802-V1-00120000,SalesReceipt
,,,"33.0",SubTotalLineDetail,,,,,,,,,,"48108","2025-09-13",#6907,,SalesReceipt
"1","1.0",,"8.99",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"8.99","1.0","77","5000-12 Retail Store Revenue",TAX,"48107","2025-09-12",#6896,EUC-09020802-V1-00120000,SalesReceipt
,,,"8.99",SubTotalLineDetail,,,,,,,,,,"48107","2025-09-12",#6896,,SalesReceipt
"1","1.0",,"8.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"4.0","2.0","77","5000-12 Retail Store Revenue",TAX,"48111","2025-09-12",#6898,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"30.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"30.0","1.0","77","5000-12 Retail Store Revenue",TAX,"48111","2025-09-12",#6898,EUC-09020802-V1-00120000,SalesReceipt
"3","3.0",,"28.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"28.0","1.0","77","5000-12 Retail Store Revenue",TAX,"48111","2025-09-12",#6898,EUC-09020802-V1-00120000,SalesReceipt
,,,"66.0",SubTotalLineDetail,,,,,,,,,,"48111","2025-09-12",#6898,,SalesReceipt
"1","1.0",,"8.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"4.0","2.0","77","5000-12 Retail Store Revenue",TAX,"48110","2025-09-13",#6906,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"50.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"25.0","2.0","77","5000-12 Retail Store Revenue",TAX,"48110","2025-09-13",#6906,EUC-09020802-V1-00120000,SalesReceipt
,,,"58.0",SubTotalLineDetail,,,,,,,,,,"48110","2025-09-13",#6906,,SalesReceipt
"1","1.0",,"25.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"25.0","1.0","77","5000-12 Retail Store Revenue",TAX,"48109","2025-09-12",#6895,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"8.99",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"8.99","1.0","77","5000-12 Retail Store Revenue",TAX,"48109","2025-09-12",#6895,EUC-09020802-V1-00120000,SalesReceipt
,,,"33.99",SubTotalLineDetail,,,,,,,,,,"48109","2025-09-12",#6895,,SalesReceipt
"1","1.0",,"12.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"4.0","3.0","77","5000-12 Retail Store Revenue",TAX,"48114","2025-09-13",#6904,EUC-09020802-V1-00120000,SalesReceipt
,,,"12.0",SubTotalLineDetail,,,,,,,,,,"48114","2025-09-13",#6904,,SalesReceipt
"1","1.0",,"15.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"15.0","1.0","77","5000-12 Retail Store Revenue",TAX,"48113","2025-09-12",#6897,EUC-09020802-V1-00120000,SalesReceipt
,,,"15.0",SubTotalLineDetail,,,,,,,,,,"48113","2025-09-12",#6897,,SalesReceipt
"1","1.0",,"28.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"28.0","1.0","77","5000-12 Retail Store Revenue",TAX,"48112","2025-09-13",#6905,EUC-09020802-V1-00120000,SalesReceipt
,,,"28.0",SubTotalLineDetail,,,,,,,,,,"48112","2025-09-13",#6905,,SalesReceipt
"1","1.0",,"19.99",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"19.99","1.0","77","5000-12 Retail Store Revenue",TAX,"48161","2025-09-15",#6915,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"20.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"20.0","1.0","77","5000-12 Retail Store Revenue",TAX,"48161","2025-09-15",#6915,EUC-09020802-V1-00120000,SalesReceipt
,,,"39.99",SubTotalLineDetail,,,,,,,,,,"48161","2025-09-15",#6915,,SalesReceipt
"1","1.0",,"18.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"18.0","1.0","77","5000-12 Retail Store Revenue",TAX,"48160","2025-09-15",#6916,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"3.5",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"3.5","1.0","77","5000-12 Retail Store Revenue",TAX,"48160","2025-09-15",#6916,EUC-09020802-V1-00120000,SalesReceipt
,,,"21.5",SubTotalLineDetail,,,,,,,,,,"48160","2025-09-15",#6916,,SalesReceipt
"1","1.0",,"40.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"40.0","1.0","77","5000-12 Retail Store Revenue",TAX,"48165","2025-09-15",#6911,EUC-09020802-V1-00120000,SalesReceipt
,,,"40.0",SubTotalLineDetail,,,,,,,,,,"48165","2025-09-15",#6911,,SalesReceipt
"1","1.0",,"80.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"80.0","1.0","77","5000-12 Retail Store Revenue",TAX,"48164","2025-09-15",#6912,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"45.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"45.0","1.0","77","5000-12 Retail Store Revenue",TAX,"48164","2025-09-15",#6912,EUC-09020802-V1-00120000,SalesReceipt
,,,"125.0",SubTotalLineDetail,,,,,,,,,,"48164","2025-09-15",#6912,,SalesReceipt
"1","1.0",,"16.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"16.0","1.0","77","5000-12 Retail Store Revenue",TAX,"48163","2025-09-15",#6917,EUC-09020802-V1-00120000,SalesReceipt
,,,"16.0",SubTotalLineDetail,,,,,,,,,,"48163","2025-09-15",#6917,,SalesReceipt
"1","1.0",,"30.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"30.0","1.0","77","5000-12 Retail Store Revenue",TAX,"48162","2025-09-15",#6918,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"30.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"30.0","1.0","77","5000-12 Retail Store Revenue",TAX,"48162","2025-09-15",#6918,EUC-09020802-V1-00120000,SalesReceipt
,,,"60.0",SubTotalLineDetail,,,,,,,,,,"48162","2025-09-15",#6918,,SalesReceipt
"1","1.0",,"19.99",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"19.99","1.0","77","5000-12 Retail Store Revenue",TAX,"48167","2025-09-15",#6913,EUC-09020802-V1-00120000,SalesReceipt
,,,"19.99",SubTotalLineDetail,,,,,,,,,,"48167","2025-09-15",#6913,,SalesReceipt
"1","1.0",,"58.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"58.0","1.0","77","5000-12 Retail Store Revenue",TAX,"48166","2025-09-15",#6914,EUC-09020802-V1-00120000,SalesReceipt
,,,"58.0",SubTotalLineDetail,,,,,,,,,,"48166","2025-09-15",#6914,,SalesReceipt
"1","1.0",,"15.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"15.0","1.0","77","5000-12 Retail Store Revenue",TAX,"48227","2025-09-16",#6920,EUC-09020802-V1-00120000,SalesReceipt
"2","2.0",,"36.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"36.0","1.0","77","5000-12 Retail Store Revenue",TAX,"48227","2025-09-16",#6920,EUC-09020802-V1-00120000,SalesReceipt
"3","3.0",,"4.0",SalesItemLineDetail,"123",RETAIL,"842106",RETAIL,"4.0","1.0","77","5000-12 Retail Store Revenue",TAX,"48227","2025-09-16",#6920,EUC-09020802-V1-00120000,SalesReceipt
