"DueDate","VendorAddr.Id","VendorAddr.Line1","VendorAddr.City","VendorAddr.CountrySubDivisionCode","VendorAddr.PostalCode","Balance","domain","sparse","Id","SyncToken","MetaData.CreateTime","MetaData.LastModifiedByRef.value","MetaData.LastUpdatedTime","DocNumber","TxnDate","CurrencyRef.value","CurrencyRef.name","VendorRef.value","VendorRef.name","APAccountRef.value","APAccountRef.name","TotalAmt","VendorAddr.Line2","SalesTermRef.value","VendorAddr.Line3","DepartmentRef.value","DepartmentRef.name","PrivateNote","status","VendorAddr.Line4","VendorAddr.Line5","RecurDataRef.value","TxnSource"
"2025-08-23","13414",Connie Molholm-Nazara,,,,"0.0",QBO,False,"46697","1","2025-08-13T17:44:58-07:00","9341453575116638","2025-08-14T16:44:08-07:00","15976","2025-08-08",USD,United States Dollar,"848",RC. G. Tees,"31",Accounts Payable,"3678.0",C. G. Tees,"7","73-5563 Olowalu St #B1","3",Retail,,,"Kailua-Kona, HI  96740",,,
"2025-08-22","13415",Connie Molholm-Nazara,,,,"0.0",QBO,False,"46699","1","2025-08-13T17:46:04-07:00","9341453575116638","2025-08-14T16:44:08-07:00","15990","2025-08-07",USD,United States Dollar,"848",RC. G. Tees,"31",Accounts Payable,"1783.0",C. G. Tees,"7","73-5563 Olowalu St #B1","3",Retail,,,"Kailua-Kona, HI  96740",,,
"2025-08-22","13416",Connie Molholm-Nazara,,,,"0.0",QBO,False,"46700","1","2025-08-13T17:51:09-07:00","9341453575116638","2025-08-14T16:44:08-07:00","15977","2025-08-07",USD,United States Dollar,"848",RC. G. Tees,"31",Accounts Payable,"1041.0",C. G. Tees,"7","73-5563 Olowalu St #B1","3",Retail,,,"Kailua-Kona, HI  96740",,,
"2025-09-01","13417","Island Harvest, Inc.",,,,"0.0",QBO,False,"46701","1","2025-08-13T18:07:24-07:00","9341453575116638","2025-08-22T16:33:26-07:00","3682","2025-08-07",USD,United States Dollar,"1241","RIsland Harvest, Inc.","31",Accounts Payable,"313.56",Island Harvest Inc,"15",PO Box 61,"3",Retail,,,"Kapaau, HI  96755",,,
"2025-09-01","13418",PHD Productions LLC,,,,"0.0",QBO,False,"46702","3","2025-08-13T18:10:30-07:00","9341453575116638","2025-09-04T17:02:51-07:00","41438","2025-08-05",USD,United States Dollar,"870",RPHD Productions,"31",Accounts Payable,"584.0","2 Harvard Ct.","15","Rockville, MD  20850","3",Retail,,,,,,
"2025-08-30","13419",Hawaii Petroleum,,,,"0.0",QBO,False,"46703","1","2025-08-13T18:24:17-07:00","9341453575116638","2025-08-22T16:30:23-07:00",CL49239,"2025-07-31",USD,United States Dollar,"967",KHawaii Petroleum,"31",Accounts Payable,"651.5","385 Hukilike St. Ste 101","8","Kahului, HI  96732","2",Kohala Zipline,Fwd: HPI HFN E-invoice# CL49239 for Acct# 0807030 Hawaii Forest & Trail LTD,,,,,
"2025-09-01","13420",Christine's Deli,,,,"0.0",QBO,False,"46704","1","2025-08-13T18:31:05-07:00","9341453575116638","2025-09-12T17:40:36-07:00","4140","2025-08-11",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"647.22","75-159 Lunapule Rd. #1","6","Kailua-Kona, HI  96740","1",Hawaii Forest & Trail,Fwd: New payment request from Christines Deli - invoice 4140,,,,,
"2025-09-01","13421",Christine's Deli,,,,"0.0",QBO,False,"46706","1","2025-08-13T18:33:29-07:00","9341453575116638","2025-09-12T17:40:36-07:00","4138","2025-08-10",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"492.45","75-159 Lunapule Rd. #1","6","Kailua-Kona, HI  96740","1",Hawaii Forest & Trail,Fwd: New payment request from Christines Deli - invoice 4138,,,,,
"2025-09-01","13422",Christine's Deli,,,,"0.0",QBO,False,"46708","1","2025-08-13T18:36:46-07:00","9341453575116638","2025-09-12T17:40:36-07:00","4136","2025-08-06",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"984.9","75-159 Lunapule Rd. #1","6","Kailua-Kona, HI  96740","1",Hawaii Forest & Trail,Fwd: New payment request from Christines Deli - invoice 4136,,,,,
"2025-09-01","13423",Christine's Deli,,,,"0.0",QBO,False,"46710","1","2025-08-13T18:37:46-07:00","9341453575116638","2025-08-14T16:44:09-07:00","4135","2025-08-05",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"844.2","75-159 Lunapule Rd. #1","6","Kailua-Kona, HI  96740","1",Hawaii Forest & Trail,Fwd: New payment request from Christines Deli - invoice 4135,,,,,
"2025-09-01","13424",Christine's Deli,,,,"0.0",QBO,False,"46711","1","2025-08-13T18:40:23-07:00","9341453575116638","2025-09-12T17:40:36-07:00","4139","2025-08-08",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"703.5","75-159 Lunapule Rd. #1","6","Kailua-Kona, HI  96740","1",Hawaii Forest & Trail,Fwd: New payment request from Christines Deli - invoice 4139,,,,,
"2025-09-01","13425",Christine's Deli,,,,"0.0",QBO,False,"46713","1","2025-08-13T18:41:00-07:00","9341453575116638","2025-08-14T16:44:09-07:00","4143","2025-08-12",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"1453.23","75-159 Lunapule Rd. #1","6","Kailua-Kona, HI  96740","1",Hawaii Forest & Trail,Fwd: New payment request from Christines Deli - invoice 4143,,,,,
"2025-09-01","13426",Christine's Deli,,,,"0.0",QBO,False,"46714","1","2025-08-13T18:41:27-07:00","9341453575116638","2025-08-14T16:44:09-07:00","4142","2025-08-11",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"1055.25","75-159 Lunapule Rd. #1","6","Kailua-Kona, HI  96740","1",Hawaii Forest & Trail,Fwd: New payment request from Christines Deli - invoice 4142,,,,,
"2025-09-05","13427",East Bay Tire Co.,,,,"0.0",QBO,False,"46715","1","2025-08-13T18:42:14-07:00","9341453575116638","2025-09-04T17:02:48-07:00","2164717","2025-08-06",USD,United States Dollar,"656",R&G Tire Center,"31",Accounts Payable,"408.12",Fairfield Warehouse,"8","2200 Huntington Drive, Unit C","1",Hawaii Forest & Trail,Fwd: Sales Invoice 2164717,,"Fairfield, CA  94533",,,
"2025-08-01","13428",Hawaii Information Consortium,,,,"0.0",QBO,False,"46716","1","2025-08-13T18:47:16-07:00","9341453575116638","2025-08-14T16:12:54-07:00","3483410","2025-07-07",USD,United States Dollar,"479",Hawaii Information Consortium  ***,"31",Accounts Payable,"75.0",P.O. Box 1120,"16","Honolulu, HI  96807-1120","1",Hawaii Forest & Trail,Fwd: Invoice file of customer 100549 generated for the bill cycle : 072025,,,,,
"2025-08-01","13432",Hawaii Family Portraits,,,,"0.0",QBO,False,"46717","2","2025-08-13T18:51:27-07:00","9341453575116638","2025-08-14T16:36:33-07:00",INV-000407,"2025-07-09",USD,United States Dollar,"1339",kHawaii Family Portraits,"31",Accounts Payable,"50.0","75-638 Makapono Pl","15","Kailua Kona, HI  96740","2",Kohala Zipline,Fwd: [Hawaii Family Portraits] Invoice received,,,,,
"2025-09-01","13433",HAWAII VOLCANOES NATIONAL PARK,,,,"0.0",QBO,False,"46718","1","2025-08-13T18:52:57-07:00","9341453575116638","2025-08-13T18:54:30-07:00","8.9.25","2025-08-10",USD,United States Dollar,"491",HAWAII VOLCANOES NATIONAL PARK  {online},"31",Accounts Payable,"300.0",PO Box 52,"15","HVNP, HI  96718-0052","1",Hawaii Forest & Trail,Fwd: Hawaii Volcanoes NP Invoice 8/4/25-8/10/25,,,,,
"2025-08-29","13434",Ka La Corporation dba Sunshine Hardware,,,,"0.0",QBO,False,"46723","1","2025-08-13T19:29:35-07:00","9341453575116638","2025-08-14T16:36:34-07:00",B297620,"2025-07-30",USD,United States Dollar,"1102",KTrue Value {Ka La Corp dba Sunshn Hrdwr},"31",Accounts Payable,"7.41",PO Box 178,"8","Kapaau, HI  96755","2",Kohala Zipline,,,,,,
"2025-08-28","13435",Ka La Corporation dba Sunshine Hardware,,,,"0.0",QBO,False,"46724","1","2025-08-13T19:30:08-07:00","9341453575116638","2025-08-14T16:36:34-07:00",A845499,"2025-07-29",USD,United States Dollar,"1102",KTrue Value {Ka La Corp dba Sunshn Hrdwr},"31",Accounts Payable,"7.41",PO Box 178,"8","Kapaau, HI  96755","2",Kohala Zipline,,,,,,
"2025-09-06","13436",Ka La Corporation dba Sunshine Hardware,,,,"0.0",QBO,False,"46725","1","2025-08-13T19:30:48-07:00","9341453575116638","2025-09-04T17:13:45-07:00",B298051,"2025-08-07",USD,United States Dollar,"1102",KTrue Value {Ka La Corp dba Sunshn Hrdwr},"31",Accounts Payable,"48.43",PO Box 178,"8","Kapaau, HI  96755","2",Kohala Zipline,,,,,,
"2025-09-06","13437",Ka La Corporation dba Sunshine Hardware,,,,"0.0",QBO,False,"46726","1","2025-08-13T19:31:22-07:00","9341453575116638","2025-09-04T17:13:45-07:00",A846857,"2025-08-07",USD,United States Dollar,"1102",KTrue Value {Ka La Corp dba Sunshn Hrdwr},"31",Accounts Payable,"34.54",PO Box 178,"8","Kapaau, HI  96755","2",Kohala Zipline,,,,,,
"2025-08-17","13438",Parts Center Hawaii,,,,"0.0",QBO,False,"46727","1","2025-08-13T19:32:04-07:00","9341453575116638","2025-08-14T16:36:33-07:00","919608","2025-07-18",USD,United States Dollar,"1054",KParts Center Hawaii/Napa Auto Parts,"31",Accounts Payable,"20.93","400 E Kawili St","8","Hilo, HI  96720","2",Kohala Zipline,,,,,,
"2025-08-17","13439",Parts Center Hawaii,,,,"0.0",QBO,False,"46728","1","2025-08-13T19:32:31-07:00","9341453575116638","2025-08-14T16:36:33-07:00","921551","2025-07-18",USD,United States Dollar,"1054",KParts Center Hawaii/Napa Auto Parts,"31",Accounts Payable,"71.16","400 E Kawili St","8","Hilo, HI  96720","2",Kohala Zipline,,,,,,
"2025-08-01","13441",Patagonia,,,,"0.0",QBO,False,"46729","1","2025-08-13T19:34:09-07:00","9341453575116638","2025-08-14T16:36:33-07:00","48223865","2025-07-18",USD,United States Dollar,"1340",kPatagonia,"31",Accounts Payable,"142.67",PO Box 51352,"15","Los Angeles, CA  90051","2",Kohala Zipline,,,,,,
"2025-08-31","13461",Pacific Waste Inc.,,,,"0.0",QBO,False,"46730","2","2025-08-13T19:34:39-07:00","9341453575116638","2025-08-22T16:30:23-07:00",INV34720,"2025-08-01",USD,United States Dollar,"1052",KPacific Waste Inc.,"31",Accounts Payable,"278.75","74-5610 Alapa St.","8","Kailua Kona, HI  96740-1606","2",Kohala Zipline,,,,,,
"2025-08-20","13443",Ka La Corporation dba Sunshine Hardware,,,,"0.0",QBO,False,"46731","1","2025-08-13T19:37:04-07:00","9341453575116638","2025-08-14T16:36:34-07:00",A844156,"2025-07-21",USD,United States Dollar,"1102",KTrue Value {Ka La Corp dba Sunshn Hrdwr},"31",Accounts Payable,"29.31",PO Box 178,"8","Kapaau, HI  96755","2",Kohala Zipline,,,,,,
"2025-08-08","13444",Parts Center Hawaii,,,,"0.0",QBO,False,"46732","1","2025-08-13T19:46:20-07:00","9341453575116638","2025-08-14T16:36:33-07:00","9185555","2025-07-09",USD,United States Dollar,"1054",KParts Center Hawaii/Napa Auto Parts,"31",Accounts Payable,"99.46","400 E Kawili St","8","Hilo, HI  96720","2",Kohala Zipline,,,,,,
"2025-07-31","13465",Hawaii Forest & Trail,,,,"0.0",QBO,False,"46787","1","2025-08-14T17:47:44-07:00","9341453575116638","2025-08-22T16:30:22-07:00","855004","2025-07-31",USD,United States Dollar,"963",KHawaii Forest & Trail,"31",Accounts Payable,"7415.1","74-5035B Queen Kaahumanu Hwy","6","Kailua Kona, HI  96740","2",Kohala Zipline,,,,,,
"2025-07-26","13466","Standard Bakery, Inc.",,,,"0.0",QBO,False,"46789","1","2025-08-14T18:00:37-07:00","9341453575116638","2025-08-22T16:26:28-07:00","174563","2025-07-16",USD,United States Dollar,"689","Standard Bakery, Inc.","31",Accounts Payable,"288.75",PO Box 341,"15","Kealakekua, HI  96750","1",Hawaii Forest & Trail,,,,,,
"2025-07-31",,,,,,"25.0",QBO,False,"46808","2","2025-08-15T16:04:18-07:00","9341453574533469","2025-10-03T19:37:59-07:00","1000100","2025-07-31",USD,United States Dollar,"855",RHawaii Forest & Trail,"31",Accounts Payable,"25.0",,"15",,"3",Retail,,,,,,
"2025-07-31","13484",Hawaii Forest & Trail,,,,"0.0",QBO,False,"46810","2","2025-08-15T16:07:04-07:00","9341453575116638","2025-08-22T16:30:22-07:00","1000101","2025-07-31",USD,United States Dollar,"963",KHawaii Forest & Trail,"31",Accounts Payable,"350.0","74-5035B Queen Kaahumanu Hwy","6","Kailua Kona, HI  96740","2",Kohala Zipline,,,,,,
"2025-07-31","13487",Kohala Zipline,,,,"0.0",QBO,False,"46812","3","2025-08-15T16:10:43-07:00","9341453575116638","2025-10-06T18:44:42-07:00","1000102","2025-07-31",USD,United States Dollar,"547",Kohala Zipline,"31",Accounts Payable,"162.82",,"8",,"1",Hawaii Forest & Trail,,,,,,
"2025-07-31",,,,,,"0.0",QBO,False,"46813","1","2025-08-15T16:13:58-07:00","9341453575116638","2025-08-22T16:33:27-07:00","1000103","2025-07-31",USD,United States Dollar,"862",RKohala Zipline,"31",Accounts Payable,"75.73",,"6",,"3",Retail,,,,,,
"2025-08-30",,,,,,"0.0",QBO,False,"46815","1","2025-08-15T16:17:05-07:00","9341453575116638","2025-08-22T16:26:26-07:00","1000104","2025-07-31",USD,United States Dollar,"547",Kohala Zipline,"31",Accounts Payable,"12.11",,"8",,"1",Hawaii Forest & Trail,,,,,,
"2025-06-30","13490",Hawaii Forest & Trail,,,,"675.09",QBO,False,"46817","3","2025-08-15T16:24:46-07:00","9341453574533469","2025-10-03T19:29:19-07:00","1000072","2025-06-30",USD,United States Dollar,"855",RHawaii Forest & Trail,"31",Accounts Payable,"675.09",,"15",,"3",Retail,,,,,,
"2025-07-31","13503",Hawaii State Tax Collector *,,,,"0.0",QBO,False,"46821","4","2025-08-15T17:33:26-07:00","9341453574533469","2025-10-03T19:37:59-07:00","1000105","2025-07-31",USD,United States Dollar,"488",Hawaii State Tax Collector *,"31",Accounts Payable,"23721.36",STATE TAX COLLECTOR,"6",HAWAII DISTRICT OFFICE,"1",Hawaii Forest & Trail,,,PO BOX 1530,"HONOLULU, HI  96806-1530",,
"2025-07-31",,,,,,"682.47",QBO,False,"46824","2","2025-08-15T17:35:50-07:00","9341453574533469","2025-10-03T19:37:59-07:00","1000105","2025-07-31",USD,United States Dollar,"855",RHawaii Forest & Trail,"31",Accounts Payable,"682.47",,"15",,"3",Retail,,,,,,
"2025-07-31","13504",Hawaii State Tax Collector *,,,,"0.0",QBO,False,"46825","1","2025-08-15T17:38:10-07:00","9341453574533469","2025-08-15T17:38:43-07:00",,"2025-07-31",USD,United States Dollar,"488",Hawaii State Tax Collector *,"31",Accounts Payable,"224.0",STATE TAX COLLECTOR,"6",HAWAII DISTRICT OFFICE,"1",Hawaii Forest & Trail,,,PO BOX 1530,"HONOLULU, HI  96806-1530",,
"2025-07-31","13574",Hawaii State Tax Collector,,,,"0.0",QBO,False,"46828","3","2025-08-15T17:40:38-07:00","9341453574533469","2025-08-18T19:19:03-07:00",,"2025-07-31",USD,United States Dollar,"968",KHawaii State Tax Collector,"31",Accounts Payable,"13494.77",Hawaii Department of Taxation,"6",PO Box 1425,"2",Kohala Zipline,,,"Honolulu, HI  96806-1425",,,
"2025-08-12","13560",Hawaii Petroleum LLC,,,,"0.0",QBO,False,"46900","1","2025-08-18T15:52:07-07:00","9341453575116638","2025-08-22T16:26:26-07:00","5113860IN","2025-08-12",USD,United States Dollar,"485",Hawaii Petroleum LLC,"31",Accounts Payable,"1247.81","385 Hukilike St., Suite 101","6","Kahului, HI  96732","1",Hawaii Forest & Trail,Fwd: Invoice# 5113860 for Acct# 0906605 Hawaii Forest & Trail LTD,,,,,
"2025-08-11","13572",Hawaii Community Foundation,,,,"0.0",QBO,False,"46904","1","2025-08-18T19:08:29-07:00","9341453575116638","2025-09-11T15:32:59-07:00",,"2025-08-01",USD,United States Dollar,"474",Hawaii Community Foundation,"31",Accounts Payable,"79.0","827 Fort Street Mall","15","Honolulu, HI  96813-4317","1",Hawaii Forest & Trail,,,,,,
"2025-08-01","13573",Department of Water Supply,,,,"0.0",QBO,False,"46905","1","2025-08-18T19:17:59-07:00","9341453575116638","2025-08-22T16:26:27-07:00",,"2025-08-01",USD,United States Dollar,"424",Department of Water Supply {Hydrant},"31",Accounts Payable,"95.26",PO Box 30290,"6","Honolulu, HI  96820-0290","1",Hawaii Forest & Trail,Fwd: DC Meter July Invoice,,,,,
"2025-09-04","13576","Kona Coast Pest Control, Inc.",,,,"0.0",QBO,False,"46907","1","2025-08-18T19:39:00-07:00","9341453575116638","2025-09-11T15:33:01-07:00","96217","2025-08-15",USD,United States Dollar,"552","Kona Coast Pest Control, Inc.","31",Accounts Payable,"157.07","73-5568 Maiau St Ste #4","16","Kailua Kona, HI  96740","1",Hawaii Forest & Trail,"Fwd: Correspondence from Kona Coast Pest Control, Inc",,,,,
"2025-09-17","13577",Mrs. Barry's Cookies,,,,"0.0",QBO,False,"46908","1","2025-08-18T19:42:06-07:00","9341453575116638","2025-09-11T15:33:01-07:00","4411","2025-08-18",USD,United States Dollar,"611",Mrs. Barry's Cookies{hand deliver},"31",Accounts Payable,"556.69","73-5563 Maiau St.","6","Kailua Kona, HI  96740","1",Hawaii Forest & Trail,Fwd: Mrs. Barry&#039;s Kona Cookies: Your Invoice is Available,,,,,
"2025-08-14","13578",Christine's Deli,,,,"0.0",QBO,False,"46909","1","2025-08-18T19:54:58-07:00","9341453575116638","2025-08-22T16:26:27-07:00","4146","2025-08-14",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"295.47","75-159 Lunapule Rd. #1","6","Kailua-Kona, HI  96740","1",Hawaii Forest & Trail,Fwd: New payment request from Christines Deli - invoice 4146,,,,,
"2025-08-18","13613",Christine's Deli,,,,"0.0",QBO,False,"46947","1","2025-08-19T12:48:07-07:00","9341453575116638","2025-08-22T16:26:27-07:00","4149","2025-08-18",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"619.08","75-159 Lunapule Rd. #1","6","Kailua-Kona, HI  96740","1",Hawaii Forest & Trail,Fwd: New payment request from Christines Deli - invoice 4149,,,,,
"2025-08-17","13614",Christine's Deli,,,,"0.0",QBO,False,"46948","1","2025-08-19T12:49:33-07:00","9341453575116638","2025-09-12T17:40:36-07:00","4148","2025-08-17",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"408.03","75-159 Lunapule Rd. #1","6","Kailua-Kona, HI  96740","1",Hawaii Forest & Trail,Fwd: New payment request from Christines Deli - invoice 4148,,,,,
"2025-08-15","13615",Christine's Deli,,,,"0.0",QBO,False,"46950","1","2025-08-19T12:51:28-07:00","9341453575116638","2025-09-12T17:40:36-07:00","4147","2025-08-15",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"379.89","75-159 Lunapule Rd. #1","6","Kailua-Kona, HI  96740","1",Hawaii Forest & Trail,Fwd: New payment request from Christines Deli - invoice 4147,,,,,
"2025-08-13","13616",Christine's Deli,,,,"0.0",QBO,False,"46952","1","2025-08-19T12:52:07-07:00","9341453575116638","2025-09-12T17:40:36-07:00","4145","2025-08-13",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"830.13","75-159 Lunapule Rd. #1","6","Kailua-Kona, HI  96740","1",Hawaii Forest & Trail,Fwd: New payment request from Christines Deli - invoice 4145,,,,,
"2025-08-28","13617","Standard Bakery, Inc.",,,,"0.0",QBO,False,"46954","1","2025-08-19T12:52:48-07:00","9341453575116638","2025-08-22T16:26:28-07:00","175306","2025-08-18",USD,United States Dollar,"689","Standard Bakery, Inc.","31",Accounts Payable,"126.0",PO Box 341,"15","Kealakekua, HI  96750","1",Hawaii Forest & Trail,,,,,,
"2025-09-01","13618",Kamehameha Schools,,,,"0.0",QBO,False,"46955","1","2025-08-19T12:53:26-07:00","9341453575116638","2025-08-22T16:26:29-07:00","563173","2025-09-01",USD,United States Dollar,"540",Kamehameha Schools,"31",Accounts Payable,"458.12",PO Box 30680,"6","Honolulu, HI  96820-0680","1",Hawaii Forest & Trail,,,,,,
"2025-09-01","13853",KAISER PERMANENTE,,,,"0.0",QBO,False,"46962","9","2025-08-19T13:42:51-07:00","9341453575116638","2025-09-25T14:20:43-07:00","0010165752","2025-09-01",USD,United States Dollar,"537",KAISER PERMANENTE Autopay,"31",Accounts Payable,"7334.21",Kaiser Foundation Health Plan,"6",PO Box 29080 Memb.Admin-Group,"1",Hawaii Forest & Trail,,,"Honolulu, HI  96820-1480",,,
"2025-08-22","13638",HAWAII VOLCANOES NATIONAL PARK,,,,"0.0",QBO,False,"47030","1","2025-08-19T17:47:00-07:00","9341453575116638","2025-08-19T17:47:47-07:00","8.16.25","2025-08-19",USD,United States Dollar,"491",HAWAII VOLCANOES NATIONAL PARK  {online},"31",Accounts Payable,"660.0",PO Box 52,"15","HVNP, HI  96718-0052","1",Hawaii Forest & Trail,Fwd: Hawaii Volcanoes NP Invoice 8/11/25-8/17/25,,,,,
"2025-08-19","13640",Department of Water Supply,,,,"0.0",QBO,False,"47032","1","2025-08-19T17:52:09-07:00","9341453575116638","2025-08-22T16:26:27-07:00",,"2025-08-19",USD,United States Dollar,"423",Department of Water Supply {0278-11},"31",Accounts Payable,"266.95","345 Kekuanaoa St, Suite 20","6","Hilo, HI  96720","1",Hawaii Forest & Trail,,,,,,
"2025-09-13","13641",Ka La Corporation dba Sunshine Hardware,,,,"0.0",QBO,False,"47033","1","2025-08-19T17:57:42-07:00","9341453575116638","2025-09-04T17:13:45-07:00",A847809,"2025-08-14",USD,United States Dollar,"1102",KTrue Value {Ka La Corp dba Sunshn Hrdwr},"31",Accounts Payable,"5.23",PO Box 178,"8","Kapaau, HI  96755","2",Kohala Zipline,,,,,,
"2025-09-12","13642",Ka La Corporation dba Sunshine Hardware,,,,"0.0",QBO,False,"47034","1","2025-08-19T17:58:26-07:00","9341453575116638","2025-09-04T17:13:45-07:00",A847661,"2025-08-13",USD,United States Dollar,"1102",KTrue Value {Ka La Corp dba Sunshn Hrdwr},"31",Accounts Payable,"35.59",PO Box 178,"8","Kapaau, HI  96755","2",Kohala Zipline,,,,,,
"2025-09-01","13662",Hawaii Dental Service,,,,"0.0",QBO,False,"47055","1","2025-08-20T16:38:27-07:00","9341453575116638","2025-08-22T16:26:29-07:00","202509","2025-09-01",USD,United States Dollar,"475",Hawaii Dental Service,"31",Accounts Payable,"597.3",PO Box 30500,"6","Honolulu, HI  96820-0500","1",Hawaii Forest & Trail,,,,,,
"2025-09-01","13663",Hawaii Dental Service,,,,"0.0",QBO,False,"47056","2","2025-08-20T16:42:15-07:00","9341453575116638","2025-08-22T16:30:22-07:00","202509","2025-09-01",USD,United States Dollar,"962",KHawaii Dental Service,"31",Accounts Payable,"343.99",PO Box 30500,"6","Honolulu, HI  96820-0500","2",Kohala Zipline,,,,,,
